G[0,0](Chloride >= 0.528 & HCO3 >= 0.231) [Discrimination Score: -0.164; Robustness + : -0.574; Robustness - : -0.528; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 10.754 | Hct <= 6.968) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 295.704 -> WBC >= 0.246) [Discrimination Score: -0.000; Robustness + : -295.704; Robustness - : -295.704; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 11.114 | Hct <= 13.776) -> WBC >= 0.138) & Platelets >= 8.083) [Discrimination Score: -0.140; Robustness + : -13.995; Robustness - : -13.776; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.038 & Potassium <= 0.618) & Magnesium >= 0.087) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 1.693 & Potassium < 0.600) & Magnesium < 1.902) & Phosphate < 1.721) [Discrimination Score: 0.000; Robustness + : 0.600; Robustness - : 0.600; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.049 & Magnesium > 0.038) -> Calcium < 5.162) [Discrimination Score: -3.000; Robustness + : -5.162; Robustness - : -5.162; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 81.346) U[1,2] (SBP <= 183.512)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 14.172 & Creatinine >= 0.021) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 0.409 & HCO3 >= 0.092) [Discrimination Score: -0.158; Robustness + : -0.453; Robustness - : -0.409; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.048 | Hct <= 22.684) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 160.911 -> WBC >= 0.499) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 13.085 | Hct <= 33.869) -> WBC >= 0.510) & Platelets >= 4.728) [Discrimination Score: 0.000; Robustness + : -33.869; Robustness - : -33.869; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.097 & Potassium <= 2.371) & Magnesium >= 0.068) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.901 & Potassium < 1.501) & Magnesium < 0.443) & Phosphate < 0.821) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.078 & Magnesium > 0.005) -> Calcium < 1.168) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 74.027) U[0,2] (SBP <= 180.758)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
