G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 3.951 | Hct <= 23.906) [Discrimination Score: -23.906; Robustness + : 0.000; Robustness - : 23.906; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 86.798 -> WBC >= 0.605) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.173 | Hct <= 19.671) -> WBC >= 0.796) & Platelets >= 22.189) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.591 & Potassium <= 1.938) & Magnesium >= 0.073) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.362 & Potassium < 1.914) & Magnesium < 0.543) & Phosphate < 0.441) [Discrimination Score: 0.075; Robustness + : 0.000; Robustness - : -0.065; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.287 & Magnesium > 0.060) -> Calcium < 1.279) [Discrimination Score: 1.279; Robustness + : 0.000; Robustness - : -1.279; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 15.210) U[0,1] (SBP <= 135.149)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 5.250 & Creatinine >= 0.032) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.993 | Hct <= 16.269) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 158.450 -> WBC >= 0.261) [Discrimination Score: 158.450; Robustness + : 0.000; Robustness - : -158.450; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 5.858 | Hct <= 4.721) -> WBC >= 0.448) & Platelets >= 24.706) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 1.083 & Potassium <= 0.542) & Magnesium >= 0.069) [Discrimination Score: 0.069; Robustness + : 0.000; Robustness - : -0.069; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 1.777 & Potassium < 2.532) & Magnesium < 0.194) & Phosphate < 2.657) [Discrimination Score: -0.194; Robustness + : 0.000; Robustness - : 0.194; Percent Class + : 0.000; Percent Class - : 1.000]
