G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.843 | Hct <= 19.817) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 131.047 -> WBC >= 0.822) [Discrimination Score: 131.047; Robustness + : 0.000; Robustness - : -131.047; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 4.995 | Hct <= 10.946) -> WBC >= 1.331) & Platelets >= 12.190) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.725 & Potassium <= 2.386) & Magnesium >= 0.068) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 4.300 & Potassium < 4.493) & Magnesium < 1.070) & Phosphate < 0.559) [Discrimination Score: -0.559; Robustness + : 0.000; Robustness - : 0.559; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.040 & Magnesium > 0.113) -> Calcium < 7.893) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 21.263) U[0,1] (SBP <= 110.678)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 40.536 & Creatinine >= 0.081) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.072 | Hct <= 8.608) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 77.038 -> WBC >= 2.571) [Discrimination Score: 77.038; Robustness + : 0.000; Robustness - : -77.038; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 0.892 | Hct <= 20.256) -> WBC >= 1.224) & Platelets >= 12.138) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.516 & Potassium <= 4.158) & Magnesium >= 0.202) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.910 & Potassium < 4.480) & Magnesium < 1.808) & Phosphate < 1.465) [Discrimination Score: -1.465; Robustness + : 0.000; Robustness - : 1.465; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.025 & Magnesium > 0.194) -> Calcium < 7.366) [Discrimination Score: 7.366; Robustness + : 0.000; Robustness - : -7.366; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 13.520) U[0,1] (SBP <= 100.788)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 67.203 & Creatinine >= 0.222) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.406 | Hct <= 12.665) [Discrimination Score: -12.665; Robustness + : 0.000; Robustness - : 12.665; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 111.782 -> WBC >= 0.340) [Discrimination Score: 111.782; Robustness + : 0.000; Robustness - : -111.782; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 0.898 | Hct <= 3.787) -> WBC >= 2.668) & Platelets >= 14.708) [Discrimination Score: 14.708; Robustness + : 0.000; Robustness - : -14.708; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 4.992 & Potassium <= 4.091) & Magnesium >= 0.034) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 7.522 & Potassium < 3.473) & Magnesium < 1.615) & Phosphate < 1.974) [Discrimination Score: -1.615; Robustness + : 0.000; Robustness - : 1.615; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.214 & Magnesium > 0.124) -> Calcium < 7.651) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 50.910) U[0,0] (SBP <= 107.290)) [Discrimination Score: -6.305; Robustness + : 0.000; Robustness - : 98.290; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 15.023 & Creatinine >= 0.362) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 6.975 | Hct <= 20.194) [Discrimination Score: -20.194; Robustness + : 0.000; Robustness - : 20.194; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 110.700 -> WBC >= 2.558) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 6.244 | Hct <= 9.833) -> WBC >= 1.313) & Platelets >= 17.607) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 8.499 & Potassium <= 1.686) & Magnesium >= 0.095) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.704 & Potassium < 1.490) & Magnesium < 0.755) & Phosphate < 2.025) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.353 & Magnesium > 0.164) -> Calcium < 5.586) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 28.536) U[1,1] (SBP <= 122.362)) [Discrimination Score: -122.362; Robustness + : 0.000; Robustness - : 122.362; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 59.191 & Creatinine >= 0.176) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.109 | Hct <= 18.455) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 100.704 -> WBC >= 0.824) [Discrimination Score: 100.704; Robustness + : 0.000; Robustness - : -100.704; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.125 | Hct <= 9.647) -> WBC >= 1.348) & Platelets >= 17.484) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.451 & Potassium <= 3.660) & Magnesium >= 0.010) [Discrimination Score: 0.010; Robustness + : 0.000; Robustness - : -0.010; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.598 & Potassium < 2.030) & Magnesium < 0.216) & Phosphate < 0.412) [Discrimination Score: -0.216; Robustness + : 0.000; Robustness - : 0.216; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.144 & Magnesium > 0.074) -> Calcium < 7.999) [Discrimination Score: 7.999; Robustness + : 0.000; Robustness - : -7.999; Percent Class + : 0.000; Percent Class - : 1.000]
