G[0,1](Chloride >= 16.013 & HCO3 >= 1.826) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 7.098 | Hct <= 15.693) [Discrimination Score: 15.693; Robustness + : 15.693; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 139.499 -> WBC >= 0.770) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 5.445 | Hct <= 20.348) -> WBC >= 0.899) & Platelets >= 15.577) [Discrimination Score: -20.348; Robustness + : -20.348; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 4.635 & Potassium <= 1.974) & Magnesium >= 0.279) [Discrimination Score: -2.078; Robustness + : -0.326; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 8.229 & Potassium < 3.846) & Magnesium < 1.011) & Phosphate < 0.617) [Discrimination Score: 2778629619719230.000; Robustness + : 0.617; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.198 & Magnesium > 0.009) -> Calcium < 2.682) [Discrimination Score: -3019194763348926.500; Robustness + : -2.682; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 57.567) U[0,0] (SBP <= 0.000)) [Discrimination Score: -0.594; Robustness + : -9.381; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 14.903 & Creatinine >= 0.068) [Discrimination Score: 0.447; Robustness + : 2.536; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 16.621 & HCO3 >= 3.760) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.088 | Hct <= 17.610) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 81.035 -> WBC >= 0.982) [Discrimination Score: -5702325161981665.000; Robustness + : -81.035; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 5.795 | Hct <= 28.976) -> WBC >= 0.898) & Platelets >= 0.835) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.167 & Potassium <= 3.601) & Magnesium >= 0.085) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.959 & Potassium < 4.050) & Magnesium < 1.809) & Phosphate < 1.560) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.119 & Magnesium > 0.146) -> Calcium < 4.649) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 23.118) U[0,1] (SBP <= 0.000)) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 14.097 & Creatinine >= 0.077) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 16.066 & HCO3 >= 3.342) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 9.429 | Hct <= 31.005) [Discrimination Score: 2181750325248362.750; Robustness + : 31.005; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 75.791 -> WBC >= 0.486) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 7.202 | Hct <= 20.587) -> WBC >= 1.169) & Platelets >= 4.137) [Discrimination Score: -5794753098828479.000; Robustness + : -20.587; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.489 & Potassium <= 1.814) & Magnesium >= 0.265) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.589 & Potassium < 1.067) & Magnesium < 1.385) & Phosphate < 1.767) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.078 & Magnesium > 0.028) -> Calcium < 2.638) [Discrimination Score: -2969588557734162.000; Robustness + : -2.638; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.806) U[0,2] (SBP <= 0.000)) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
