G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 11.019 | Hct <= 27.838) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 84.702 -> WBC >= 0.428) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 12.229 | Hct <= 12.949) -> WBC >= 1.430) & Platelets >= 36.672) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 5.437 & Potassium <= 2.211) & Magnesium >= 0.163) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 5.582 & Potassium < 1.045) & Magnesium < 0.698) & Phosphate < 1.670) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.058 & Magnesium > 0.237) -> Calcium < 5.006) [Discrimination Score: 5.006; Robustness + : 0.000; Robustness - : -5.006; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.847) U[0,2] (SBP <= 117.315)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 6.327 & Creatinine >= 0.103) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.999 | Hct <= 11.153) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 173.359 -> WBC >= 1.237) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.320 | Hct <= 19.262) -> WBC >= 0.939) & Platelets >= 15.058) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 8.598 & Potassium <= 3.528) & Magnesium >= 0.030) [Discrimination Score: 0.705; Robustness + : 0.000; Robustness - : -0.165; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.449 & Potassium < 3.161) & Magnesium < 0.609) & Phosphate < 4.085) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.293 & Magnesium > 0.017) -> Calcium < 3.868) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 50.181) U[2,2] (SBP <= 106.838)) [Discrimination Score: -106.838; Robustness + : 0.000; Robustness - : 106.838; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 9.872 & Creatinine >= 0.062) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
