G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 11.426 | Hct <= 5.727) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 161.086 -> WBC >= 2.931) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.354 | Hct <= 37.789) -> WBC >= 1.128) & Platelets >= 5.829) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.665 & Potassium <= 2.220) & Magnesium >= 0.098) [Discrimination Score: -0.381; Robustness + : 0.000; Robustness - : 0.314; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 6.072 & Potassium < 3.763) & Magnesium < 2.875) & Phosphate < 1.180) [Discrimination Score: -7.570; Robustness + : 0.000; Robustness - : 1.107; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.703 & Magnesium > 0.136) -> Calcium < 3.231) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 32.699) U[2,2] (SBP <= 102.686)) [Discrimination Score: -102.686; Robustness + : 0.000; Robustness - : 102.686; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 53.166 & Creatinine >= 0.127) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 11.216 | Hct <= 21.130) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
