G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.883 | Hct <= 32.621) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 166.738 -> WBC >= 0.630) [Discrimination Score: 166.738; Robustness + : 0.000; Robustness - : -166.738; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 9.157 | Hct <= 33.924) -> WBC >= 0.690) & Platelets >= 15.268) [Discrimination Score: 33.924; Robustness + : 0.000; Robustness - : -33.924; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 5.253 & Potassium <= 4.823) & Magnesium >= 0.051) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 0.818 & Potassium < 0.837) & Magnesium < 1.019) & Phosphate < 5.031) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.934 & Magnesium > 0.017) -> Calcium < 1.751) [Discrimination Score: 1.751; Robustness + : 0.000; Robustness - : -1.751; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 2.267) U[0,1] (SBP <= 100.349)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 115.029 & Creatinine >= 1.092) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.259 | Hct <= 31.541) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
