G[1,1](Chloride >= 11.153 & HCO3 >= 0.171) [Discrimination Score: -9.000; Robustness + : -11.153; Robustness - : -11.153; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 2.207 | Hct <= 15.729) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 118.627 -> WBC >= 0.487) [Discrimination Score: 0.132; Robustness + : -117.134; Robustness - : -118.627; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 7.931 | Hct <= 8.681) -> WBC >= 0.440) & Platelets >= 2.620) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 3.398 & Potassium <= 2.369) & Magnesium >= 0.284) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.646 & Potassium < 4.126) & Magnesium < 0.336) & Phosphate < 3.596) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.005 & Magnesium > 0.191) -> Calcium < 3.108) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 11.594) U[1,2] (SBP <= 101.414)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 4.458 & Creatinine >= 0.056) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 8.057 & HCO3 >= 3.998) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 6.403 | Hct <= 33.058) [Discrimination Score: 0.000; Robustness + : 33.058; Robustness - : 33.058; Percent Class + : 0.000; Percent Class - : 1.000]
