G[0,0](Chloride >= 1.475 & HCO3 >= 0.000) [Discrimination Score: -0.179; Robustness + : -1.354; Robustness - : -1.180; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.275 | Hct <= 17.145) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 44.901 -> WBC >= 0.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 4.734 | Hct <= 18.080) -> WBC >= 0.516) & Platelets >= 1.736) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 2.410 & Potassium <= 3.088) & Magnesium >= 0.174) [Discrimination Score: 0.000; Robustness + : -0.174; Robustness - : -0.174; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 4.215 & Potassium < 2.104) & Magnesium < 0.455) & Phosphate < 1.701) [Discrimination Score: -0.000; Robustness + : 0.455; Robustness - : 0.455; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.120 & Magnesium > 0.005) -> Calcium < 1.706) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 9.003) U[1,1] (SBP <= 177.613)) [Discrimination Score: -0.000; Robustness + : 177.613; Robustness - : 177.613; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 21.887 & Creatinine >= 0.036) [Discrimination Score: 0.258; Robustness + : 1.335; Robustness - : -0.036; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 1.438 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 1.911 | Hct <= 24.365) [Discrimination Score: -0.000; Robustness + : 24.365; Robustness - : 24.365; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 26.057 -> WBC >= 0.069) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
