G[0,0](Chloride >= 1.753 & HCO3 >= 1.250) [Discrimination Score: -1.000; Robustness + : -1.753; Robustness - : -1.753; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 11.843 | Hct <= 20.586) [Discrimination Score: 0.000; Robustness + : 20.586; Robustness - : 20.586; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 80.600 -> WBC >= 0.768) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 12.255 | Hct <= 38.982) -> WBC >= 0.870) & Platelets >= 7.954) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.584 & Potassium <= 0.657) & Magnesium >= 0.021) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 8.210 & Potassium < 2.003) & Magnesium < 1.825) & Phosphate < 2.078) [Discrimination Score: -0.408; Robustness + : 1.682; Robustness - : 1.825; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.032 & Magnesium > 0.165) -> Calcium < 2.578) [Discrimination Score: -1.000; Robustness + : -2.578; Robustness - : -2.578; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 43.242) U[0,2] (SBP <= 135.331)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 11.089 & Creatinine >= 0.010) [Discrimination Score: 0.000; Robustness + : -0.010; Robustness - : -0.010; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 2.049 & HCO3 >= 2.174) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 11.205 | Hct <= 6.284) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 105.751 -> WBC >= 0.177) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.788 | Hct <= 27.944) -> WBC >= 0.158) & Platelets >= 4.613) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.998 & Potassium <= 3.370) & Magnesium >= 0.245) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 1.116 & Potassium < 1.674) & Magnesium < 0.564) & Phosphate < 0.750) [Discrimination Score: 0.000; Robustness + : 0.564; Robustness - : 0.564; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.051 & Magnesium > 0.026) -> Calcium < 2.332) [Discrimination Score: 0.000; Robustness + : -2.332; Robustness - : -2.332; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 68.731) U[0,0] (SBP <= 137.578)) [Discrimination Score: -0.632; Robustness + : 126.848; Robustness - : 137.578; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 17.828 & Creatinine >= 0.018) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 6.489 & HCO3 >= 0.738) [Discrimination Score: -1.000; Robustness + : -6.489; Robustness - : -6.489; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.400 | Hct <= 28.067) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 110.349 -> WBC >= 0.553) [Discrimination Score: 1.000; Robustness + : -110.349; Robustness - : -110.349; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.026 | Hct <= 32.621) -> WBC >= 0.860) & Platelets >= 6.848) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.022 & Potassium <= 1.202) & Magnesium >= 0.111) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
