G[0,1](Chloride >= 2.544 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.968 | Hct <= 6.520) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 198.513 -> WBC >= 0.152) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 9.654 | Hct <= 11.695) -> WBC >= 0.603) & Platelets >= 4.478) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.724 & Potassium <= 2.183) & Magnesium >= 0.055) [Discrimination Score: 0.580; Robustness + : 0.000; Robustness - : -12.610; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.155 & Potassium < 1.895) & Magnesium < 1.505) & Phosphate < 1.121) [Discrimination Score: -1.121; Robustness + : 0.000; Robustness - : 1.121; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.076 & Magnesium > 0.045) -> Calcium < 3.309) [Discrimination Score: 1.701; Robustness + : 0.000; Robustness - : -2.471; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 31.080) U[0,2] (SBP <= 174.512)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 8.904 & Creatinine >= 0.084) [Discrimination Score: 0.591; Robustness + : 0.000; Robustness - : -3.587; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 3.235 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 10.187 | Hct <= 31.261) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 62.416 -> WBC >= 0.631) [Discrimination Score: 62.416; Robustness + : 0.000; Robustness - : -62.416; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 11.289 | Hct <= 25.072) -> WBC >= 0.390) & Platelets >= 5.639) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.348 & Potassium <= 1.184) & Magnesium >= 0.115) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.916 & Potassium < 2.812) & Magnesium < 1.230) & Phosphate < 0.382) [Discrimination Score: -0.382; Robustness + : 0.000; Robustness - : 0.382; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.146 & Magnesium > 0.024) -> Calcium < 6.881) [Discrimination Score: 6.881; Robustness + : 0.000; Robustness - : -6.881; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 12.653) U[0,1] (SBP <= 137.905)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 4.738 & Creatinine >= 0.073) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.578 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.137 | Hct <= 4.174) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 201.981 -> WBC >= 0.287) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 11.883 | Hct <= 18.957) -> WBC >= 0.169) & Platelets >= 5.813) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 5.830 & Potassium <= 3.041) & Magnesium >= 0.175) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.320 & Potassium < 1.558) & Magnesium < 1.896) & Phosphate < 1.009) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.083 & Magnesium > 0.050) -> Calcium < 2.635) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.830) U[1,2] (SBP <= 169.344)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 8.383 & Creatinine >= 0.060) [Discrimination Score: 0.060; Robustness + : 0.000; Robustness - : -0.060; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 2.135 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 5.794 | Hct <= 15.016) [Discrimination Score: -15.016; Robustness + : 0.000; Robustness - : 15.016; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 187.554 -> WBC >= 0.385) [Discrimination Score: 187.554; Robustness + : 0.000; Robustness - : -187.554; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.268 | Hct <= 30.130) -> WBC >= 0.492) & Platelets >= 18.194) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.042 & Potassium <= 1.928) & Magnesium >= 0.061) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 7.739 & Potassium < 0.785) & Magnesium < 0.451) & Phosphate < 0.961) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.092 & Magnesium > 0.036) -> Calcium < 4.210) [Discrimination Score: 4.210; Robustness + : 0.000; Robustness - : -4.210; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 25.446) U[1,1] (SBP <= 171.369)) [Discrimination Score: -171.369; Robustness + : 0.000; Robustness - : 171.369; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 1.542 & Creatinine >= 0.063) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 8.859 & HCO3 >= 0.000) [Discrimination Score: 8.859; Robustness + : 0.000; Robustness - : -8.859; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.516 | Hct <= 31.707) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 155.253 -> WBC >= 0.394) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.952 | Hct <= 5.035) -> WBC >= 0.188) & Platelets >= 1.867) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 3.309 & Potassium <= 1.241) & Magnesium >= 0.157) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 6.737 & Potassium < 2.698) & Magnesium < 0.568) & Phosphate < 1.136) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.018 & Magnesium > 0.041) -> Calcium < 2.952) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 61.204) U[1,2] (SBP <= 140.508)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 1.112 & Creatinine >= 0.077) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 6.180 & HCO3 >= 0.000) [Discrimination Score: 6.180; Robustness + : 0.000; Robustness - : -6.180; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.648 | Hct <= 36.935) [Discrimination Score: -36.935; Robustness + : 0.000; Robustness - : 36.935; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 203.744 -> WBC >= 0.165) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 11.369 | Hct <= 17.270) -> WBC >= 0.780) & Platelets >= 20.581) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.704 & Potassium <= 2.683) & Magnesium >= 0.156) [Discrimination Score: 0.585; Robustness + : 0.000; Robustness - : -12.191; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.578 & Potassium < 2.548) & Magnesium < 0.688) & Phosphate < 0.999) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.079 & Magnesium > 0.005) -> Calcium < 3.056) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 55.556) U[1,2] (SBP <= 166.801)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 6.059 & Creatinine >= 0.026) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.103 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 11.101 | Hct <= 22.128) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 114.210 -> WBC >= 0.673) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
