G[2,2](Chloride >= 15.513 & HCO3 >= 0.387) [Discrimination Score: -1.000; Robustness + : -15.513; Robustness - : -15.513; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.667 | Hct <= 30.378) [Discrimination Score: 2.000; Robustness + : 30.378; Robustness - : 30.378; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 192.642 -> WBC >= 0.285) [Discrimination Score: -3.000; Robustness + : -192.642; Robustness - : -192.642; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.312 | Hct <= 37.993) -> WBC >= 0.243) & Platelets >= 20.291) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.038 & Potassium <= 2.775) & Magnesium >= 0.312) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 1.925 & Potassium < 2.463) & Magnesium < 1.072) & Phosphate < 4.043) [Discrimination Score: -0.326; Robustness + : -4.448; Robustness - : 1.072; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.185 & Magnesium > 0.299) -> Calcium < 7.176) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.531) U[0,0] (SBP <= 115.591)) [Discrimination Score: -0.551; Robustness + : 110.544; Robustness - : 120.293; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 10.040 & Creatinine >= 0.094) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 5.275 & HCO3 >= 1.514) [Discrimination Score: -0.269; Robustness + : -5.743; Robustness - : -5.275; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 13.193 | Hct <= 39.137) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 59.264 -> WBC >= 0.378) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 7.001 | Hct <= 17.050) -> WBC >= 0.491) & Platelets >= 13.543) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 2.756 & Potassium <= 3.767) & Magnesium >= 0.139) [Discrimination Score: 0.000; Robustness + : -0.139; Robustness - : -0.139; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 6.588 & Potassium < 0.757) & Magnesium < 1.460) & Phosphate < 4.507) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.106 & Magnesium > 0.019) -> Calcium < 6.868) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.485) U[1,2] (SBP <= 127.640)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 11.182 & Creatinine >= 0.062) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 11.973 & HCO3 >= 1.110) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 11.339 | Hct <= 23.577) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 268.180 -> WBC >= 0.680) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 13.151 | Hct <= 23.802) -> WBC >= 0.218) & Platelets >= 11.426) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.377 & Potassium <= 3.231) & Magnesium >= 0.146) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 8.320 & Potassium < 1.988) & Magnesium < 1.194) & Phosphate < 1.080) [Discrimination Score: -0.333; Robustness + : -4.074; Robustness - : 1.080; Percent Class + : 0.000; Percent Class - : 1.000]
