G[0,0](Chloride >= 8.853 & HCO3 >= 3.209) [Discrimination Score: -0.248; Robustness + : -8.527; Robustness - : -7.524; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 7.080 | Hct <= 18.605) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 264.511 -> WBC >= 0.559) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.815 | Hct <= 5.272) -> WBC >= 1.737) & Platelets >= 13.318) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.801 & Potassium <= 5.461) & Magnesium >= 0.029) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.963 & Potassium < 3.363) & Magnesium < 1.722) & Phosphate < 2.970) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.127 & Magnesium > 0.034) -> Calcium < 7.294) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 70.261) U[0,1] (SBP <= 147.801)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 24.386 & Creatinine >= 0.018) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 5.859 & HCO3 >= 3.437) [Discrimination Score: 0.000; Robustness + : -5.859; Robustness - : -5.859; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.324 | Hct <= 9.766) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 182.461 -> WBC >= 1.596) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.851 | Hct <= 6.794) -> WBC >= 1.481) & Platelets >= 5.319) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.711 & Potassium <= 3.310) & Magnesium >= 0.298) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 8.212 & Potassium < 2.195) & Magnesium < 2.290) & Phosphate < 2.896) [Discrimination Score: -2.000; Robustness + : 2.195; Robustness - : 2.195; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.172 & Magnesium > 0.306) -> Calcium < 6.540) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 18.327) U[0,1] (SBP <= 136.326)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 27.414 & Creatinine >= 0.025) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 6.395 & HCO3 >= 3.211) [Discrimination Score: -0.256; Robustness + : -6.203; Robustness - : -5.558; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 6.760 | Hct <= 24.356) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 128.426 -> WBC >= 0.516) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 5.125 | Hct <= 20.050) -> WBC >= 1.187) & Platelets >= 2.353) [Discrimination Score: -5.000; Robustness + : -20.050; Robustness - : -20.050; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.040 & Potassium <= 5.884) & Magnesium >= 0.161) [Discrimination Score: -2.500; Robustness + : -0.161; Robustness - : -0.161; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 8.107 & Potassium < 3.303) & Magnesium < 1.537) & Phosphate < 3.660) [Discrimination Score: 0.381; Robustness + : 1.369; Robustness - : 1.057; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.088 & Magnesium > 0.296) -> Calcium < 2.558) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 50.594) U[0,1] (SBP <= 136.512)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 18.134 & Creatinine >= 0.066) [Discrimination Score: -0.072; Robustness + : 2.581; Robustness - : 3.574; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 14.717 & HCO3 >= 2.778) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 11.206 | Hct <= 29.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 200.414 -> WBC >= 1.408) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.198 | Hct <= 13.754) -> WBC >= 1.723) & Platelets >= 13.327) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
