G[1,1](Chloride >= 6.300 & HCO3 >= 1.070) [Discrimination Score: -0.000; Robustness + : -6.300; Robustness - : -6.300; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.327 | Hct <= 21.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 39.592 -> WBC >= 0.054) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.018 | Hct <= 8.248) -> WBC >= 0.258) & Platelets >= 1.907) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.014 & Potassium <= 0.374) & Magnesium >= 0.121) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.366 & Potassium < 2.912) & Magnesium < 1.592) & Phosphate < 1.995) [Discrimination Score: 0.000; Robustness + : 1.592; Robustness - : 1.592; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.007 & Magnesium > 0.089) -> Calcium < 7.225) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 41.957) U[1,1] (SBP <= 115.300)) [Discrimination Score: 0.000; Robustness + : 115.300; Robustness - : 115.300; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 3.105 & Creatinine >= 0.008) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.510 & HCO3 >= 1.386) [Discrimination Score: -0.000; Robustness + : -1.386; Robustness - : -1.386; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 0.407 | Hct <= 10.641) [Discrimination Score: 0.000; Robustness + : 10.641; Robustness - : 10.641; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 54.452 -> WBC >= 0.149) [Discrimination Score: -0.000; Robustness + : -54.452; Robustness - : -54.452; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 2.249 | Hct <= 3.021) -> WBC >= 0.133) & Platelets >= 1.592) [Discrimination Score: 0.000; Robustness + : -3.021; Robustness - : -3.021; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.826 & Potassium <= 3.393) & Magnesium >= 0.043) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 1.555 & Potassium < 2.027) & Magnesium < 0.325) & Phosphate < 1.807) [Discrimination Score: 0.000; Robustness + : 0.325; Robustness - : 0.325; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.120 & Magnesium > 0.064) -> Calcium < 2.266) [Discrimination Score: 0.000; Robustness + : -2.266; Robustness - : -2.266; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 33.569) U[0,1] (SBP <= 111.271)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 4.582 & Creatinine >= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 4.852 & HCO3 >= 1.218) [Discrimination Score: 0.000; Robustness + : -4.852; Robustness - : -4.852; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.121 | Hct <= 10.182) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 61.429 -> WBC >= 0.228) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.990 | Hct <= 6.326) -> WBC >= 0.221) & Platelets >= 0.180) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.187 & Potassium <= 0.977) & Magnesium >= 0.093) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.130 & Potassium < 0.447) & Magnesium < 0.416) & Phosphate < 0.772) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.050 & Magnesium > 0.138) -> Calcium < 2.685) [Discrimination Score: -0.500; Robustness + : -2.685; Robustness - : -2.120; Percent Class + : 0.000; Percent Class - : 1.000]
