G[2,2](Chloride >= 1.670 & HCO3 >= 0.556) [Discrimination Score: -0.000; Robustness + : -1.670; Robustness - : -1.670; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.118 | Hct <= 13.877) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 82.205 -> WBC >= 0.509) [Discrimination Score: -0.000; Robustness + : -82.205; Robustness - : -82.205; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 5.145 | Hct <= 13.786) -> WBC >= 0.307) & Platelets >= 0.947) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 5.381 & Potassium <= 3.521) & Magnesium >= 0.211) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.359 & Potassium < 3.601) & Magnesium < 1.930) & Phosphate < 5.215) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.006 & Magnesium > 0.201) -> Calcium < 8.560) [Discrimination Score: 0.250; Robustness + : -8.044; Robustness - : -8.560; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 32.526) U[2,2] (SBP <= 115.283)) [Discrimination Score: 0.000; Robustness + : 115.283; Robustness - : 115.283; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 10.382 & Creatinine >= 0.059) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 1.275 & HCO3 >= 1.105) [Discrimination Score: 0.000; Robustness + : -1.275; Robustness - : -1.275; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 6.812 | Hct <= 8.917) [Discrimination Score: -0.000; Robustness + : 8.917; Robustness - : 8.917; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 26.781 -> WBC >= 0.455) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 9.751 | Hct <= 16.043) -> WBC >= 0.078) & Platelets >= 0.277) [Discrimination Score: -0.000; Robustness + : -16.043; Robustness - : -16.043; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.251 & Potassium <= 4.562) & Magnesium >= 0.150) [Discrimination Score: -0.000; Robustness + : -0.150; Robustness - : -0.150; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 6.598 & Potassium < 1.212) & Magnesium < 1.414) & Phosphate < 2.597) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.064 & Magnesium > 0.163) -> Calcium < 1.467) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 48.209) U[0,1] (SBP <= 119.892)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 70.450 & Creatinine >= 0.068) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 4.681 & HCO3 >= 0.178) [Discrimination Score: 0.000; Robustness + : -4.681; Robustness - : -4.681; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.601 | Hct <= 22.661) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 7.817 -> WBC >= 0.505) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.212 | Hct <= 25.368) -> WBC >= 0.731) & Platelets >= 2.843) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 0.775 & Potassium <= 0.774) & Magnesium >= 0.134) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 7.552 & Potassium < 0.565) & Magnesium < 2.149) & Phosphate < 5.485) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.184 & Magnesium > 0.226) -> Calcium < 5.317) [Discrimination Score: -0.000; Robustness + : -5.317; Robustness - : -5.317; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.369) U[0,1] (SBP <= 121.773)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 57.951 & Creatinine >= 0.048) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 1.201 & HCO3 >= 1.677) [Discrimination Score: -2.000; Robustness + : -1.677; Robustness - : -1.677; Percent Class + : 1.000; Percent Class - : 0.000]
