G[0,1](Chloride >= 5.944 & HCO3 >= 2.828) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.724 | Hct <= 26.278) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 31.368 -> WBC >= 1.021) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.020 | Hct <= 28.067) -> WBC >= 1.315) & Platelets >= 11.973) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 7.292 & Potassium <= 2.476) & Magnesium >= 0.065) [Discrimination Score: -0.441; Robustness + : 0.000; Robustness - : 0.210; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.170 & Potassium < 4.874) & Magnesium < 0.752) & Phosphate < 2.864) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.331 & Magnesium > 0.128) -> Calcium < 2.125) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 6.722) U[0,2] (SBP <= 98.307)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 21.238 & Creatinine >= 0.040) [Discrimination Score: 0.040; Robustness + : 0.000; Robustness - : -0.040; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 4.534 & HCO3 >= 1.443) [Discrimination Score: 4.534; Robustness + : 0.000; Robustness - : -4.534; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.453 | Hct <= 17.746) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 86.507 -> WBC >= 2.032) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 10.379 | Hct <= 17.510) -> WBC >= 0.174) & Platelets >= 8.150) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 4.985 & Potassium <= 1.714) & Magnesium >= 0.260) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.117 & Potassium < 3.653) & Magnesium < 0.572) & Phosphate < 3.441) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.100 & Magnesium > 0.322) -> Calcium < 4.719) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 43.016) U[1,2] (SBP <= 126.578)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 10.073 & Creatinine >= 0.064) [Discrimination Score: 0.064; Robustness + : 0.000; Robustness - : -0.064; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.360 & HCO3 >= 0.838) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.493 | Hct <= 32.627) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 164.757 -> WBC >= 1.472) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 10.389 | Hct <= 20.336) -> WBC >= 1.198) & Platelets >= 9.155) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.480 & Potassium <= 4.877) & Magnesium >= 0.207) [Discrimination Score: 0.207; Robustness + : 0.000; Robustness - : -0.207; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.567 & Potassium < 1.050) & Magnesium < 2.608) & Phosphate < 1.708) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.491 & Magnesium > 0.013) -> Calcium < 0.980) [Discrimination Score: 0.980; Robustness + : 0.000; Robustness - : -0.980; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 39.436) U[0,2] (SBP <= 103.707)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 11.935 & Creatinine >= 0.009) [Discrimination Score: 0.009; Robustness + : 0.000; Robustness - : -0.009; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 1.502 & HCO3 >= 0.014) [Discrimination Score: 1.958; Robustness + : 0.000; Robustness - : -2.130; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 9.046 | Hct <= 10.076) [Discrimination Score: -10.076; Robustness + : 0.000; Robustness - : 10.076; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 185.985 -> WBC >= 0.005) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.306 | Hct <= 13.298) -> WBC >= 0.223) & Platelets >= 0.147) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.627 & Potassium <= 2.311) & Magnesium >= 0.232) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.047 & Potassium < 4.057) & Magnesium < 2.208) & Phosphate < 1.672) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.370 & Magnesium > 0.315) -> Calcium < 7.510) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
