G[0,0](Chloride >= 4.560 & HCO3 >= 3.872) [Discrimination Score: -0.421; Robustness + : -5.966; Robustness - : -5.085; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 2.950 | Hct <= 27.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 191.202 -> WBC >= 0.247) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 5.467 | Hct <= 22.051) -> WBC >= 1.021) & Platelets >= 13.756) [Discrimination Score: 0.000; Robustness + : -22.051; Robustness - : -22.051; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 0.000 & Potassium <= 1.768) & Magnesium >= 0.098) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 0.000 & Potassium < 1.717) & Magnesium < 0.328) & Phosphate < 0.000) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.000 & Magnesium > 0.215) -> Calcium < 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 7.556) U[0,0] (SBP <= 100.066)) [Discrimination Score: -0.153; Robustness + : 96.755; Robustness - : 98.544; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 13.260 & Creatinine >= 0.102) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 3.941 & HCO3 >= 2.295) [Discrimination Score: 0.000; Robustness + : -3.941; Robustness - : -3.941; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.842 | Hct <= 20.213) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 238.236 -> WBC >= 0.380) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 9.413 | Hct <= 26.986) -> WBC >= 1.159) & Platelets >= 8.571) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 0.000 & Potassium <= 1.005) & Magnesium >= 0.096) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
