G[2,2](Chloride >= 0.566 & HCO3 >= 1.180) [Discrimination Score: -4.000; Robustness + : -1.180; Robustness - : -1.180; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 1.335 | Hct <= 2.478) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 239.228 -> WBC >= 0.420) [Discrimination Score: 2.000; Robustness + : -239.228; Robustness - : -239.228; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 0.968 | Hct <= 19.485) -> WBC >= 0.366) & Platelets >= 3.379) [Discrimination Score: -4.000; Robustness + : -19.485; Robustness - : -19.485; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.698 & Potassium <= 5.327) & Magnesium >= 0.044) [Discrimination Score: -1.000; Robustness + : -0.044; Robustness - : -0.044; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.713 & Potassium < 2.964) & Magnesium < 0.934) & Phosphate < 1.047) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.043 & Magnesium > 0.031) -> Calcium < 0.806) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 4.241) U[1,1] (SBP <= 123.659)) [Discrimination Score: -0.000; Robustness + : 123.659; Robustness - : 123.659; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 22.726 & Creatinine >= 0.026) [Discrimination Score: -0.000; Robustness + : -0.026; Robustness - : -0.026; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 2.782 & HCO3 >= 0.375) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.741 | Hct <= 24.398) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 320.660 -> WBC >= 0.263) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
