G[1,1](Chloride >= 3.104 & HCO3 >= 1.769) [Discrimination Score: -0.000; Robustness + : -3.104; Robustness - : -3.104; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 2.944 | Hct <= 9.004) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 136.248 -> WBC >= 0.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 9.566 | Hct <= 29.578) -> WBC >= 0.566) & Platelets >= 3.265) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 9.079 & Potassium <= 1.402) & Magnesium >= 0.152) [Discrimination Score: -0.000; Robustness + : -0.152; Robustness - : -0.152; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 2.116 & Potassium < 0.543) & Magnesium < 2.234) & Phosphate < 1.614) [Discrimination Score: 0.000; Robustness + : 0.543; Robustness - : 0.543; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.122 & Magnesium > 0.083) -> Calcium < 5.017) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 53.789) U[1,2] (SBP <= 151.422)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 14.064 & Creatinine >= 0.008) [Discrimination Score: 0.302; Robustness + : 1.165; Robustness - : -0.008; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 2.387 & HCO3 >= 0.537) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 8.568 | Hct <= 19.879) [Discrimination Score: -0.000; Robustness + : 19.879; Robustness - : 19.879; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 23.926 -> WBC >= 0.260) [Discrimination Score: -2.000; Robustness + : -23.926; Robustness - : -23.926; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.800 | Hct <= 9.569) -> WBC >= 0.691) & Platelets >= 3.285) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 0.814 & Potassium <= 0.417) & Magnesium >= 0.063) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 1.690 & Potassium < 4.256) & Magnesium < 0.297) & Phosphate < 1.575) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.014 & Magnesium > 0.054) -> Calcium < 5.122) [Discrimination Score: 0.000; Robustness + : -5.122; Robustness - : -5.122; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 71.430) U[0,1] (SBP <= 147.412)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 6.889 & Creatinine >= 0.017) [Discrimination Score: 0.000; Robustness + : -0.017; Robustness - : -0.017; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.227 & HCO3 >= 1.078) [Discrimination Score: 0.000; Robustness + : -1.078; Robustness - : -1.078; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.299 | Hct <= 17.013) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 39.039 -> WBC >= 0.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 5.267 | Hct <= 13.657) -> WBC >= 0.523) & Platelets >= 2.944) [Discrimination Score: -1.000; Robustness + : -13.657; Robustness - : -13.657; Percent Class + : 1.000; Percent Class - : 0.000]
