G[0,0](Chloride >= 8.127 & HCO3 >= 0.469) [Discrimination Score: -0.426; Robustness + : -7.704; Robustness - : -6.298; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.032 | Hct <= 22.562) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 73.586 -> WBC >= 0.445) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.246 | Hct <= 7.757) -> WBC >= 1.002) & Platelets >= 20.540) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.010 & Potassium <= 1.925) & Magnesium >= 0.169) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.600 & Potassium < 3.701) & Magnesium < 0.582) & Phosphate < 0.513) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.252 & Magnesium > 0.151) -> Calcium < 3.626) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 23.267) U[0,0] (SBP <= 133.944)) [Discrimination Score: 0.072; Robustness + : 124.359; Robustness - : 122.143; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 30.671 & Creatinine >= 0.119) [Discrimination Score: -1.000; Robustness + : -0.119; Robustness - : -0.119; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.151 & HCO3 >= 0.498) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.121 | Hct <= 3.810) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 150.384 -> WBC >= 0.735) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 10.458 | Hct <= 26.727) -> WBC >= 1.104) & Platelets >= 11.988) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.154 & Potassium <= 3.069) & Magnesium >= 0.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.021 & Potassium < 1.848) & Magnesium < 1.233) & Phosphate < 1.290) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.067 & Magnesium > 0.120) -> Calcium < 4.329) [Discrimination Score: 0.316; Robustness + : -4.025; Robustness - : -4.329; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 6.020) U[0,1] (SBP <= 125.774)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 7.813 & Creatinine >= 0.024) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 8.715 & HCO3 >= 1.795) [Discrimination Score: 1.000; Robustness + : -8.715; Robustness - : -8.715; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.303 | Hct <= 6.745) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 157.702 -> WBC >= 0.557) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.963 | Hct <= 18.808) -> WBC >= 1.070) & Platelets >= 25.745) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
