G[1,1](Chloride >= 5.170 & HCO3 >= 0.774) [Discrimination Score: -2.000; Robustness + : -5.170; Robustness - : -5.170; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 3.035 | Hct <= 5.615) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 124.046 -> WBC >= 1.376) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 5.830 | Hct <= 27.161) -> WBC >= 0.432) & Platelets >= 9.042) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 8.434 & Potassium <= 2.140) & Magnesium >= 0.009) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 3.840 & Potassium < 1.247) & Magnesium < 0.934) & Phosphate < 1.046) [Discrimination Score: -3.000; Robustness + : 0.934; Robustness - : 0.934; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.146 & Magnesium > 0.056) -> Calcium < 6.921) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 22.278) U[2,2] (SBP <= 87.473)) [Discrimination Score: -0.000; Robustness + : 87.473; Robustness - : 87.473; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 4.488 & Creatinine >= 0.008) [Discrimination Score: 0.000; Robustness + : -0.008; Robustness - : -0.008; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 16.684 & HCO3 >= 0.582) [Discrimination Score: -0.577; Robustness + : -16.684; Robustness - : -14.509; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.979 | Hct <= 5.310) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 44.341 -> WBC >= 1.325) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.338 | Hct <= 29.882) -> WBC >= 0.407) & Platelets >= 9.861) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.918 & Potassium <= 2.377) & Magnesium >= 0.018) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.083 & Potassium < 1.961) & Magnesium < 0.941) & Phosphate < 0.885) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.015 & Magnesium > 0.179) -> Calcium < 2.764) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 15.803) U[0,2] (SBP <= 106.709)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 3.740 & Creatinine >= 0.027) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 13.825 & HCO3 >= 1.590) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.626 | Hct <= 15.423) [Discrimination Score: 0.000; Robustness + : 15.423; Robustness - : 15.423; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 173.520 -> WBC >= 1.967) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 4.973 | Hct <= 25.744) -> WBC >= 1.584) & Platelets >= 10.443) [Discrimination Score: -2.000; Robustness + : -25.744; Robustness - : -25.744; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.029 & Potassium <= 3.702) & Magnesium >= 0.064) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.916 & Potassium < 2.730) & Magnesium < 2.080) & Phosphate < 0.527) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.126 & Magnesium > 0.082) -> Calcium < 3.704) [Discrimination Score: 2.000; Robustness + : -3.704; Robustness - : -3.704; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 34.383) U[0,1] (SBP <= 85.176)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 6.062 & Creatinine >= 0.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 3.174 & HCO3 >= 3.969) [Discrimination Score: -0.103; Robustness + : -4.009; Robustness - : -3.969; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.002 | Hct <= 10.350) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 102.185 -> WBC >= 1.973) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
