G[0,2](Chloride >= 8.770 & HCO3 >= 1.718) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 2.651 | Hct <= 23.045) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 32.725 -> WBC >= 1.505) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 1.644 | Hct <= 28.637) -> WBC >= 0.881) & Platelets >= 3.454) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.763 & Potassium <= 0.605) & Magnesium >= 0.014) [Discrimination Score: 0.014; Robustness + : 0.000; Robustness - : -0.014; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 0.936 & Potassium < 3.409) & Magnesium < 0.783) & Phosphate < 1.028) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.184 & Magnesium > 0.020) -> Calcium < 6.753) [Discrimination Score: 6.753; Robustness + : 0.000; Robustness - : -6.753; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 31.849) U[2,2] (SBP <= 131.939)) [Discrimination Score: -131.939; Robustness + : 0.000; Robustness - : 131.939; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 10.976 & Creatinine >= 0.017) [Discrimination Score: 0.017; Robustness + : 0.000; Robustness - : -0.017; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 8.917 & HCO3 >= 2.126) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 6.418 | Hct <= 10.616) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 63.616 -> WBC >= 1.332) [Discrimination Score: 8953142621940627.000; Robustness + : 0.000; Robustness - : -63.616; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 3.161 | Hct <= 16.033) -> WBC >= 0.934) & Platelets >= 4.539) [Discrimination Score: 16.033; Robustness + : 0.000; Robustness - : -16.033; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.656 & Potassium <= 2.084) & Magnesium >= 0.002) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.682 & Potassium < 3.798) & Magnesium < 1.368) & Phosphate < 1.725) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.049 & Magnesium > 0.091) -> Calcium < 3.842) [Discrimination Score: 8651370778922826.000; Robustness + : 0.000; Robustness - : -3.842; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 27.495) U[1,1] (SBP <= 114.448)) [Discrimination Score: -8053561635226483.000; Robustness + : 0.000; Robustness - : 114.448; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 10.409 & Creatinine >= 0.009) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 9.460 & HCO3 >= 2.572) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.954 | Hct <= 9.766) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 152.481 -> WBC >= 1.319) [Discrimination Score: 152.481; Robustness + : 0.000; Robustness - : -152.481; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 6.208 | Hct <= 19.596) -> WBC >= 1.519) & Platelets >= 5.395) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.158 & Potassium <= 2.416) & Magnesium >= 0.045) [Discrimination Score: 0.045; Robustness + : 0.000; Robustness - : -0.045; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 1.828 & Potassium < 2.117) & Magnesium < 1.557) & Phosphate < 0.660) [Discrimination Score: -0.660; Robustness + : 0.000; Robustness - : 0.660; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.096 & Magnesium > 0.143) -> Calcium < 3.205) [Discrimination Score: 3.205; Robustness + : 0.000; Robustness - : -3.205; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 55.435) U[1,2] (SBP <= 131.022)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 12.433 & Creatinine >= 0.006) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 6.968 & HCO3 >= 0.385) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.460 | Hct <= 27.792) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 43.585 -> WBC >= 0.730) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.874 | Hct <= 32.992) -> WBC >= 1.456) & Platelets >= 3.275) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.442 & Potassium <= 2.768) & Magnesium >= 0.108) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 1.885 & Potassium < 2.640) & Magnesium < 0.195) & Phosphate < 0.399) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.212 & Magnesium > 0.136) -> Calcium < 4.265) [Discrimination Score: 4.265; Robustness + : 0.000; Robustness - : -4.265; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 36.279) U[0,2] (SBP <= 123.579)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 20.596 & Creatinine >= 0.005) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 3.867 & HCO3 >= 1.169) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 3.071 | Hct <= 31.436) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 96.420 -> WBC >= 0.908) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 4.403 | Hct <= 7.899) -> WBC >= 1.176) & Platelets >= 12.293) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.245 & Potassium <= 2.035) & Magnesium >= 0.027) [Discrimination Score: 7705188418311043.000; Robustness + : 0.000; Robustness - : -0.027; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.384 & Potassium < 0.613) & Magnesium < 1.251) & Phosphate < 2.177) [Discrimination Score: -0.613; Robustness + : 0.000; Robustness - : 0.613; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.205 & Magnesium > 0.154) -> Calcium < 5.901) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
