G[1,1](Chloride >= 12.832 & HCO3 >= 1.180) [Discrimination Score: -1.000; Robustness + : -12.832; Robustness - : -12.832; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.105 | Hct <= 18.862) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 70.458 -> WBC >= 1.753) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 11.118 | Hct <= 31.522) -> WBC >= 1.147) & Platelets >= 4.689) [Discrimination Score: 1.000; Robustness + : -31.522; Robustness - : -31.522; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.015 & Potassium <= 3.261) & Magnesium >= 0.409) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.552 & Potassium < 2.550) & Magnesium < 2.686) & Phosphate < 0.436) [Discrimination Score: -0.349; Robustness + : -2.529; Robustness - : 0.436; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.096 & Magnesium > 0.294) -> Calcium < 5.036) [Discrimination Score: 0.000; Robustness + : -5.036; Robustness - : -5.036; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 49.257) U[1,2] (SBP <= 116.161)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 17.783 & Creatinine >= 0.207) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 2.634 & HCO3 >= 1.623) [Discrimination Score: 0.000; Robustness + : -2.634; Robustness - : -2.634; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 9.315 | Hct <= 11.122) [Discrimination Score: -1.000; Robustness + : 11.122; Robustness - : 11.122; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 24.226 -> WBC >= 1.190) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.184 | Hct <= 27.218) -> WBC >= 1.706) & Platelets >= 12.292) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 0.995 & Potassium <= 5.064) & Magnesium >= 0.171) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.954 & Potassium < 4.963) & Magnesium < 1.647) & Phosphate < 2.414) [Discrimination Score: -0.390; Robustness + : -1.761; Robustness - : 1.647; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.213 & Magnesium > 0.037) -> Calcium < 8.689) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.161) U[0,1] (SBP <= 110.056)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
