G[2,2](Chloride >= 6.320 & HCO3 >= 1.400) [Discrimination Score: -0.000; Robustness + : -6.320; Robustness - : -6.320; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 1.108 | Hct <= 6.537) [Discrimination Score: 2.000; Robustness + : 6.537; Robustness - : 6.537; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 207.767 -> WBC >= 0.396) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.368 | Hct <= 18.614) -> WBC >= 0.594) & Platelets >= 0.645) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.646 & Potassium <= 1.325) & Magnesium >= 0.096) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.688 & Potassium < 4.276) & Magnesium < 1.632) & Phosphate < 2.817) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.063 & Magnesium > 0.103) -> Calcium < 5.155) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 0.461) U[1,2] (SBP <= 111.744)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 13.401 & Creatinine >= 0.023) [Discrimination Score: 0.000; Robustness + : -0.023; Robustness - : -0.023; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 6.573 & HCO3 >= 0.239) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 6.740 | Hct <= 3.829) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
