G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.424 | Hct <= 29.353) [Discrimination Score: -752.615; Robustness + : 0.000; Robustness - : 29.330; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 99.239 -> WBC >= 0.733) [Discrimination Score: 99.239; Robustness + : 0.000; Robustness - : -99.239; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 13.155 | Hct <= 19.510) -> WBC >= 0.019) & Platelets >= 15.590) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 4.646 & Potassium <= 1.961) & Magnesium >= 0.104) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 3.154 & Potassium < 5.872) & Magnesium < 0.460) & Phosphate < 0.785) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.427 & Magnesium > 0.188) -> Calcium < 7.553) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 75.317) U[0,1] (SBP <= 140.280)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 15.720 & Creatinine >= 0.060) [Discrimination Score: 0.582; Robustness + : 0.000; Robustness - : -8.365; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 8.502 | Hct <= 9.059) [Discrimination Score: -231.877; Robustness + : 0.000; Robustness - : 9.037; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 195.964 -> WBC >= 2.138) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 12.614 | Hct <= 13.378) -> WBC >= 2.031) & Platelets >= 10.493) [Discrimination Score: 13.378; Robustness + : 0.000; Robustness - : -13.378; Percent Class + : 1.000; Percent Class - : 0.000]
