G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 4.761 | Hct <= 32.513) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 63.368 -> WBC >= 0.330) [Discrimination Score: 63.368; Robustness + : 0.000; Robustness - : -63.368; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.419 | Hct <= 9.630) -> WBC >= 0.559) & Platelets >= 2.054) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 4.044 & Potassium <= 2.223) & Magnesium >= 0.045) [Discrimination Score: 0.045; Robustness + : 0.000; Robustness - : -0.045; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.226 & Potassium < 1.675) & Magnesium < 1.211) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.000 & Magnesium > 0.071) -> Calcium < 7.094) [Discrimination Score: 7.094; Robustness + : 0.000; Robustness - : -7.094; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 91.136) U[1,1] (SBP <= 106.946)) [Discrimination Score: -106.946; Robustness + : 0.000; Robustness - : 106.946; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 14.010 & Creatinine >= 0.298) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.263 | Hct <= 30.196) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 37.864 -> WBC >= 0.508) [Discrimination Score: 37.864; Robustness + : 0.000; Robustness - : -37.864; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 7.484 | Hct <= 15.330) -> WBC >= 0.445) & Platelets >= 4.604) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
