G[1,2](Chloride >= 16.112 & HCO3 >= 2.075) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.727 | Hct <= 9.990) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 124.935 -> WBC >= 0.319) [Discrimination Score: 124.935; Robustness + : 0.000; Robustness - : -124.935; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 6.074 | Hct <= 16.451) -> WBC >= 0.173) & Platelets >= 5.553) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.334 & Potassium <= 2.383) & Magnesium >= 0.174) [Discrimination Score: 0.174; Robustness + : 0.000; Robustness - : -0.174; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.788 & Potassium < 1.889) & Magnesium < 0.967) & Phosphate < 1.909) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.316 & Magnesium > 0.073) -> Calcium < 7.802) [Discrimination Score: 7.802; Robustness + : 0.000; Robustness - : -7.802; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 43.693) U[0,2] (SBP <= 124.214)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 11.042 & Creatinine >= 0.119) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 21.307 & HCO3 >= 2.956) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 1.496 | Hct <= 19.297) [Discrimination Score: -19.297; Robustness + : 0.000; Robustness - : 19.297; Percent Class + : 0.000; Percent Class - : 1.000]
