G[0,0](Chloride >= 0.660 & HCO3 >= 0.329) [Discrimination Score: -10.567; Robustness + : -0.648; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.069 | Hct <= 16.783) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 134.032 -> WBC >= 0.363) [Discrimination Score: -4715833821964860.000; Robustness + : -134.032; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 5.319 | Hct <= 12.380) -> WBC >= 0.255) & Platelets >= 4.084) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 0.523 & Potassium <= 2.620) & Magnesium >= 0.023) [Discrimination Score: -6596016635460009.000; Robustness + : -0.023; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.762 & Potassium < 2.772) & Magnesium < 0.629) & Phosphate < 0.000) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.000 & Magnesium > 0.071) -> Calcium < 3.496) [Discrimination Score: -7871566744035042.000; Robustness + : -3.496; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.366) U[2,2] (SBP <= 145.647)) [Discrimination Score: 5124513971507579.000; Robustness + : 145.647; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 1.115 & Creatinine >= 0.014) [Discrimination Score: 0.228; Robustness + : 0.066; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.908 & HCO3 >= 0.100) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 7.671 | Hct <= 3.417) [Discrimination Score: 4318202412175324.000; Robustness + : 7.671; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 92.938 -> WBC >= 0.139) [Discrimination Score: -6539951710793238.000; Robustness + : -92.938; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 5.350 | Hct <= 33.133) -> WBC >= 0.408) & Platelets >= 0.539) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
