G[2,2](Chloride >= 18.020 & HCO3 >= 2.181) [Discrimination Score: 18.020; Robustness + : 0.000; Robustness - : -18.020; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 9.860 | Hct <= 20.814) [Discrimination Score: -20.814; Robustness + : 0.000; Robustness - : 20.814; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 112.525 -> WBC >= 0.566) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 6.299 | Hct <= 21.434) -> WBC >= 2.083) & Platelets >= 17.592) [Discrimination Score: 21.434; Robustness + : 0.000; Robustness - : -21.434; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 3.210 & Potassium <= 2.870) & Magnesium >= 0.221) [Discrimination Score: 0.221; Robustness + : 0.000; Robustness - : -0.221; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 6.843 & Potassium < 1.804) & Magnesium < 0.813) & Phosphate < 2.622) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.862 & Magnesium > 0.034) -> Calcium < 8.151) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 61.872) U[1,2] (SBP <= 180.039)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 22.356 & Creatinine >= 0.407) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 11.333 & HCO3 >= 2.514) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.324 | Hct <= 12.132) [Discrimination Score: -12.132; Robustness + : 0.000; Robustness - : 12.132; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 70.763 -> WBC >= 0.100) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 7.006 | Hct <= 20.849) -> WBC >= 0.968) & Platelets >= 16.849) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.476 & Potassium <= 1.933) & Magnesium >= 0.227) [Discrimination Score: 0.227; Robustness + : 0.000; Robustness - : -0.227; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.600 & Potassium < 4.062) & Magnesium < 1.259) & Phosphate < 3.582) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.575 & Magnesium > 0.346) -> Calcium < 6.333) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
