G[1,1](Chloride >= 2.171 & HCO3 >= 2.190) [Discrimination Score: 2.190; Robustness + : 0.000; Robustness - : -2.190; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.232 | Hct <= 6.989) [Discrimination Score: -6.989; Robustness + : 0.000; Robustness - : 6.989; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 20.007 -> WBC >= 0.456) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.369 | Hct <= 7.473) -> WBC >= 0.779) & Platelets >= 11.839) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.137 & Potassium <= 5.091) & Magnesium >= 0.038) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 2.307 & Potassium < 4.911) & Magnesium < 1.310) & Phosphate < 0.567) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.174 & Magnesium > 0.165) -> Calcium < 3.431) [Discrimination Score: 3.431; Robustness + : 0.000; Robustness - : -3.431; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.992) U[1,2] (SBP <= 113.948)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 25.571 & Creatinine >= 0.071) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 10.836 & HCO3 >= 3.136) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.798 | Hct <= 14.537) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 32.460 -> WBC >= 0.736) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.584 | Hct <= 23.621) -> WBC >= 0.989) & Platelets >= 17.695) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.523 & Potassium <= 3.117) & Magnesium >= 0.022) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.776 & Potassium < 0.906) & Magnesium < 1.523) & Phosphate < 3.391) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.086 & Magnesium > 0.169) -> Calcium < 1.729) [Discrimination Score: 1.729; Robustness + : 0.000; Robustness - : -1.729; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 6.681) U[1,2] (SBP <= 98.194)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 16.448 & Creatinine >= 0.104) [Discrimination Score: 0.104; Robustness + : 0.000; Robustness - : -0.104; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 11.771 & HCO3 >= 2.208) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
