G[0,1](Chloride >= 5.427 & HCO3 >= 1.144) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 4.957 | Hct <= 33.012) [Discrimination Score: -33.012; Robustness + : 0.000; Robustness - : 33.012; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 84.114 -> WBC >= 1.540) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 8.227 | Hct <= 18.900) -> WBC >= 1.245) & Platelets >= 20.537) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 6.299 & Potassium <= 3.837) & Magnesium >= 0.245) [Discrimination Score: 3.184; Robustness + : 0.000; Robustness - : -0.300; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.558 & Potassium < 2.306) & Magnesium < 1.786) & Phosphate < 3.680) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.309 & Magnesium > 0.215) -> Calcium < 8.546) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 16.090) U[1,1] (SBP <= 104.137)) [Discrimination Score: -104.137; Robustness + : 0.000; Robustness - : 104.137; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 33.638 & Creatinine >= 0.176) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 19.625 & HCO3 >= 2.065) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 7.882 | Hct <= 32.235) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 114.051 -> WBC >= 1.114) [Discrimination Score: 114.051; Robustness + : 0.000; Robustness - : -114.051; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.732 | Hct <= 17.757) -> WBC >= 2.268) & Platelets >= 7.858) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.609 & Potassium <= 3.800) & Magnesium >= 0.100) [Discrimination Score: 1.158; Robustness + : 0.000; Robustness - : -0.200; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.297 & Potassium < 3.485) & Magnesium < 1.185) & Phosphate < 2.040) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.028 & Magnesium > 0.299) -> Calcium < 6.147) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 39.716) U[1,2] (SBP <= 113.919)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 41.027 & Creatinine >= 0.092) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 23.203 & HCO3 >= 5.301) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 4.312 | Hct <= 23.098) [Discrimination Score: -23.098; Robustness + : 0.000; Robustness - : 23.098; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 92.333 -> WBC >= 3.053) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.926 | Hct <= 30.556) -> WBC >= 0.309) & Platelets >= 11.110) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.180 & Potassium <= 4.092) & Magnesium >= 0.059) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 7.376 & Potassium < 3.173) & Magnesium < 1.032) & Phosphate < 3.745) [Discrimination Score: -1.032; Robustness + : 0.000; Robustness - : 1.032; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.238 & Magnesium > 0.012) -> Calcium < 7.496) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 33.299) U[0,2] (SBP <= 116.355)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 48.920 & Creatinine >= 0.043) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 27.372 & HCO3 >= 4.571) [Discrimination Score: 6.689; Robustness + : 0.000; Robustness - : -25.197; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 10.251 | Hct <= 31.176) [Discrimination Score: -31.176; Robustness + : 0.000; Robustness - : 31.176; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 206.859 -> WBC >= 2.830) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.330 | Hct <= 31.351) -> WBC >= 0.335) & Platelets >= 27.766) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 4.511 & Potassium <= 3.671) & Magnesium >= 0.305) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 1.719 & Potassium < 2.383) & Magnesium < 1.837) & Phosphate < 1.138) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
