G[0,0](Chloride >= 1.226 & HCO3 >= 1.092) [Discrimination Score: -0.254; Robustness + : -1.467; Robustness - : -1.226; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.563 | Hct <= 16.287) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 132.561 -> WBC >= 0.377) [Discrimination Score: 0.000; Robustness + : -132.561; Robustness - : -132.561; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 9.548 | Hct <= 30.952) -> WBC >= 0.733) & Platelets >= 8.086) [Discrimination Score: -6.000; Robustness + : -30.952; Robustness - : -30.952; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 5.212 & Potassium <= 1.337) & Magnesium >= 0.118) [Discrimination Score: -0.239; Robustness + : -2.274; Robustness - : -0.118; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.221 & Potassium < 2.419) & Magnesium < 1.722) & Phosphate < 3.148) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.161 & Magnesium > 0.058) -> Calcium < 2.153) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 62.009) U[0,1] (SBP <= 126.167)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 13.181 & Creatinine >= 0.047) [Discrimination Score: -6.000; Robustness + : -0.047; Robustness - : -0.047; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 4.633 & HCO3 >= 1.891) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.436 | Hct <= 19.229) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
