G[2,2](Chloride >= 5.534 & HCO3 >= 1.343) [Discrimination Score: -0.000; Robustness + : -5.534; Robustness - : -5.534; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.912 | Hct <= 21.993) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 41.900 -> WBC >= 1.497) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.204 | Hct <= 18.187) -> WBC >= 1.321) & Platelets >= 4.141) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 4.480 & Potassium <= 1.331) & Magnesium >= 0.029) [Discrimination Score: -0.226; Robustness + : -3.754; Robustness - : -0.029; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.831 & Potassium < 3.326) & Magnesium < 1.293) & Phosphate < 0.978) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.103 & Magnesium > 0.006) -> Calcium < 4.043) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 7.259) U[1,2] (SBP <= 110.839)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 17.409 & Creatinine >= 0.051) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 18.557 & HCO3 >= 0.498) [Discrimination Score: 1.000; Robustness + : -18.557; Robustness - : -18.557; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.353 | Hct <= 15.461) [Discrimination Score: 2.000; Robustness + : 15.461; Robustness - : 15.461; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 226.228 -> WBC >= 1.439) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.616 | Hct <= 29.833) -> WBC >= 1.038) & Platelets >= 11.569) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 1.839 & Potassium <= 2.082) & Magnesium >= 0.179) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 3.968 & Potassium < 3.497) & Magnesium < 0.601) & Phosphate < 0.442) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.035 & Magnesium > 0.064) -> Calcium < 7.692) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 63.897) U[1,1] (SBP <= 128.022)) [Discrimination Score: 0.000; Robustness + : 128.022; Robustness - : 128.022; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 16.959 & Creatinine >= 0.028) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 11.225 & HCO3 >= 0.127) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 3.811 | Hct <= 10.780) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
