G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 6.992 | Hct <= 19.118) [Discrimination Score: -19.118; Robustness + : 0.000; Robustness - : 19.118; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 211.690 -> WBC >= 1.549) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.074 | Hct <= 6.113) -> WBC >= 17.658) & Platelets >= 20.234) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.027 & Potassium <= 3.683) & Magnesium >= 0.118) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 6.728 & Potassium < 1.575) & Magnesium < 1.293) & Phosphate < 3.553) [Discrimination Score: -1.293; Robustness + : 0.000; Robustness - : 1.293; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.005 & Magnesium > 0.148) -> Calcium < 7.119) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 69.315) U[0,1] (SBP <= 120.413)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 26.383 & Creatinine >= 0.166) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 10.410 | Hct <= 23.872) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 34.702 -> WBC >= 5.676) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.113 | Hct <= 6.043) -> WBC >= 12.821) & Platelets >= 4.032) [Discrimination Score: 8.113; Robustness + : 0.000; Robustness - : -8.113; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.592 & Potassium <= 1.152) & Magnesium >= 0.177) [Discrimination Score: 0.177; Robustness + : 0.000; Robustness - : -0.177; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 1.675 & Potassium < 5.281) & Magnesium < 1.535) & Phosphate < 2.888) [Discrimination Score: -1.535; Robustness + : 0.000; Robustness - : 1.535; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.084 & Magnesium > 0.085) -> Calcium < 3.365) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 64.934) U[0,1] (SBP <= 142.377)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 4.757 & Creatinine >= 0.101) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 4.953 | Hct <= 23.641) [Discrimination Score: -23.641; Robustness + : 0.000; Robustness - : 23.641; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 33.713 -> WBC >= 9.496) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 6.288 | Hct <= 23.801) -> WBC >= 1.549) & Platelets >= 29.643) [Discrimination Score: 29.643; Robustness + : 0.000; Robustness - : -29.643; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 2.755 & Potassium <= 3.199) & Magnesium >= 0.111) [Discrimination Score: 0.111; Robustness + : 0.000; Robustness - : -0.111; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.137 & Potassium < 1.038) & Magnesium < 1.499) & Phosphate < 1.582) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.264 & Magnesium > 0.017) -> Calcium < 1.542) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 39.889) U[1,1] (SBP <= 121.803)) [Discrimination Score: -121.803; Robustness + : 0.000; Robustness - : 121.803; Percent Class + : 0.000; Percent Class - : 1.000]
