G[1,1](Chloride >= 7.049 & HCO3 >= 1.543) [Discrimination Score: -5.000; Robustness + : -7.049; Robustness - : -7.049; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.162 | Hct <= 16.015) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 200.127 -> WBC >= 0.343) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.053 | Hct <= 17.274) -> WBC >= 0.271) & Platelets >= 0.657) [Discrimination Score: -4.000; Robustness + : -17.274; Robustness - : -17.274; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 3.530 & Potassium <= 3.784) & Magnesium >= 0.001) [Discrimination Score: -7.000; Robustness + : -0.001; Robustness - : -0.001; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.537 & Potassium < 2.781) & Magnesium < 1.305) & Phosphate < 2.937) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.077 & Magnesium > 0.071) -> Calcium < 4.339) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 65.553) U[0,1] (SBP <= 130.183)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 10.261 & Creatinine >= 0.049) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 3.493 & HCO3 >= 0.050) [Discrimination Score: -0.259; Robustness + : -3.343; Robustness - : -2.804; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 8.517 | Hct <= 20.471) [Discrimination Score: 1.500; Robustness + : 20.471; Robustness - : 20.471; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 129.643 -> WBC >= 0.184) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 5.553 | Hct <= 11.729) -> WBC >= 0.390) & Platelets >= 9.043) [Discrimination Score: 0.242; Robustness + : -12.490; Robustness - : -14.565; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 8.559 & Potassium <= 2.172) & Magnesium >= 0.081) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 6.080 & Potassium < 1.681) & Magnesium < 1.935) & Phosphate < 2.780) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.100 & Magnesium > 0.044) -> Calcium < 6.149) [Discrimination Score: 0.000; Robustness + : -6.149; Robustness - : -6.149; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 77.615) U[1,2] (SBP <= 149.312)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 3.939 & Creatinine >= 0.016) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 5.138 & HCO3 >= 0.640) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.595 | Hct <= 17.534) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 208.749 -> WBC >= 0.407) [Discrimination Score: -1.000; Robustness + : -208.749; Robustness - : -208.749; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 4.967 | Hct <= 24.154) -> WBC >= 0.323) & Platelets >= 3.625) [Discrimination Score: 1.000; Robustness + : -24.154; Robustness - : -24.154; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 8.209 & Potassium <= 2.159) & Magnesium >= 0.002) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
