G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.264 | Hct <= 22.466) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 558.502 -> WBC >= 3.387) [Discrimination Score: 558.502; Robustness + : 0.000; Robustness - : -558.502; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 5.070 | Hct <= 18.958) -> WBC >= 3.059) & Platelets >= 20.761) [Discrimination Score: 20.761; Robustness + : 0.000; Robustness - : -20.761; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.907 & Potassium <= 3.087) & Magnesium >= 0.222) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 2.501 & Potassium < 3.940) & Magnesium < 1.791) & Phosphate < 2.362) [Discrimination Score: -1.791; Robustness + : 0.000; Robustness - : 1.791; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.028 & Magnesium > 0.056) -> Calcium < 2.141) [Discrimination Score: 1.673; Robustness + : 0.000; Robustness - : -1.591; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 47.248) U[0,1] (SBP <= 106.959)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 14.007 & Creatinine >= 0.166) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.550 | Hct <= 19.573) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 210.945 -> WBC >= 1.086) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.188 | Hct <= 20.057) -> WBC >= 2.187) & Platelets >= 31.128) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.750 & Potassium <= 4.262) & Magnesium >= 0.179) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.554 & Potassium < 0.884) & Magnesium < 0.964) & Phosphate < 3.530) [Discrimination Score: 0.566; Robustness + : 0.000; Robustness - : -42.949; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.334 & Magnesium > 0.150) -> Calcium < 7.511) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 2.091) U[0,1] (SBP <= 102.209)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 46.384 & Creatinine >= 0.196) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 3.953 | Hct <= 11.691) [Discrimination Score: -11.691; Robustness + : 0.000; Robustness - : 11.691; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 411.920 -> WBC >= 2.170) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.952 | Hct <= 14.643) -> WBC >= 0.832) & Platelets >= 27.300) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.538 & Potassium <= 1.504) & Magnesium >= 0.067) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 8.265 & Potassium < 0.624) & Magnesium < 0.826) & Phosphate < 4.189) [Discrimination Score: -0.624; Robustness + : 0.000; Robustness - : 0.624; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.596 & Magnesium > 0.244) -> Calcium < 6.819) [Discrimination Score: 6.819; Robustness + : 0.000; Robustness - : -6.819; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.251) U[0,1] (SBP <= 114.658)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 16.960 & Creatinine >= 0.103) [Discrimination Score: 0.103; Robustness + : 0.000; Robustness - : -0.103; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 7.408 | Hct <= 12.774) [Discrimination Score: -12.774; Robustness + : 0.000; Robustness - : 12.774; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 509.767 -> WBC >= 1.193) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.739 | Hct <= 22.769) -> WBC >= 1.316) & Platelets >= 52.862) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
