G[2,2](Chloride >= 1.848 & HCO3 >= 0.839) [Discrimination Score: -1.848; Robustness + : -1.848; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 8.609 | Hct <= 29.362) [Discrimination Score: 4132349252948253.000; Robustness + : 29.362; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 112.943 -> WBC >= 0.100) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 2.686 | Hct <= 26.338) -> WBC >= 0.020) & Platelets >= 8.775) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.505 & Potassium <= 2.625) & Magnesium >= 0.062) [Discrimination Score: -0.062; Robustness + : -0.062; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.351 & Potassium < 2.590) & Magnesium < 2.160) & Phosphate < 0.380) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.008 & Magnesium > 0.047) -> Calcium < 1.237) [Discrimination Score: -5571550864854170.000; Robustness + : -1.237; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 9.987) U[0,0] (SBP <= 136.447)) [Discrimination Score: 12.512; Robustness + : 133.083; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 4.112 & Creatinine >= 0.002) [Discrimination Score: 0.314; Robustness + : 0.372; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 3.181 & HCO3 >= 0.834) [Discrimination Score: -3.181; Robustness + : -3.181; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 11.031 | Hct <= 28.175) [Discrimination Score: 7930651186918001.000; Robustness + : 28.175; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 30.046 -> WBC >= 0.215) [Discrimination Score: -30.046; Robustness + : -30.046; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.589 | Hct <= 39.080) -> WBC >= 0.153) & Platelets >= 6.562) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 2.171 & Potassium <= 2.777) & Magnesium >= 0.092) [Discrimination Score: -6600977816885321.000; Robustness + : -0.092; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.326 & Potassium < 0.787) & Magnesium < 1.597) & Phosphate < 2.322) [Discrimination Score: 0.513; Robustness + : 0.487; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
