G[0,1](Chloride >= 4.375 & HCO3 >= 4.057) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.748 | Hct <= 17.419) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 42.652 -> WBC >= 0.434) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.490 | Hct <= 18.353) -> WBC >= 1.287) & Platelets >= 9.386) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 9.138 & Potassium <= 1.841) & Magnesium >= 0.254) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.062 & Potassium < 3.153) & Magnesium < 1.258) & Phosphate < 1.552) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.288 & Magnesium > 0.104) -> Calcium < 7.165) [Discrimination Score: 7.165; Robustness + : 0.000; Robustness - : -7.165; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 47.228) U[0,2] (SBP <= 157.825)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 21.512 & Creatinine >= 0.067) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 3.110 & HCO3 >= 0.162) [Discrimination Score: 3.110; Robustness + : 0.000; Robustness - : -3.110; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.683 | Hct <= 25.652) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 43.381 -> WBC >= 0.690) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 7.153 | Hct <= 13.292) -> WBC >= 1.500) & Platelets >= 19.109) [Discrimination Score: 19.109; Robustness + : 0.000; Robustness - : -19.109; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 2.656 & Potassium <= 4.059) & Magnesium >= 0.314) [Discrimination Score: 0.314; Robustness + : 0.000; Robustness - : -0.314; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.470 & Potassium < 3.420) & Magnesium < 1.612) & Phosphate < 1.139) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.333 & Magnesium > 0.329) -> Calcium < 2.824) [Discrimination Score: 2.824; Robustness + : 0.000; Robustness - : -2.824; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 49.785) U[2,2] (SBP <= 142.552)) [Discrimination Score: -142.552; Robustness + : 0.000; Robustness - : 142.552; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 23.576 & Creatinine >= 0.474) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 15.820 & HCO3 >= 3.697) [Discrimination Score: 15.820; Robustness + : 0.000; Robustness - : -15.820; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.345 | Hct <= 26.463) [Discrimination Score: -26.463; Robustness + : 0.000; Robustness - : 26.463; Percent Class + : 0.000; Percent Class - : 1.000]
