G[1,1](Chloride >= 3.494 & HCO3 >= 0.418) [Discrimination Score: -0.500; Robustness + : -3.494; Robustness - : -3.494; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.656 | Hct <= 24.694) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 10.242 -> WBC >= 0.298) [Discrimination Score: 0.210; Robustness + : -12.286; Robustness - : -16.534; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 3.631 | Hct <= 6.387) -> WBC >= 0.531) & Platelets >= 7.380) [Discrimination Score: -1.000; Robustness + : -7.380; Robustness - : -7.380; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 1.937 & Potassium <= 2.981) & Magnesium >= 0.005) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 8.236 & Potassium < 3.566) & Magnesium < 0.997) & Phosphate < 2.697) [Discrimination Score: -1.000; Robustness + : 0.997; Robustness - : 0.997; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.143 & Magnesium > 0.009) -> Calcium < 3.108) [Discrimination Score: 1.000; Robustness + : -3.108; Robustness - : -3.108; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 44.628) U[0,0] (SBP <= 0.000)) [Discrimination Score: -0.084; Robustness + : -10.011; Robustness - : -7.388; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 5.755 & Creatinine >= 0.027) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 4.875 & HCO3 >= 0.793) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 4.671 | Hct <= 19.762) [Discrimination Score: 0.000; Robustness + : 19.762; Robustness - : 19.762; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 12.850 -> WBC >= 0.041) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.743 | Hct <= 10.411) -> WBC >= 0.373) & Platelets >= 4.697) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
