G[1,2](Chloride >= 7.472 & HCO3 >= 0.340) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 10.330 | Hct <= 10.874) [Discrimination Score: -10.874; Robustness + : 0.000; Robustness - : 10.874; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 55.924 -> WBC >= 1.279) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.185 | Hct <= 29.043) -> WBC >= 0.617) & Platelets >= 1.238) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.784 & Potassium <= 2.228) & Magnesium >= 0.196) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 4.059 & Potassium < 3.577) & Magnesium < 0.740) & Phosphate < 1.769) [Discrimination Score: -0.740; Robustness + : 0.000; Robustness - : 0.740; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.164 & Magnesium > 0.066) -> Calcium < 1.715) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.540) U[1,2] (SBP <= 104.720)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 6.212 & Creatinine >= 0.079) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 4.490 & HCO3 >= 1.290) [Discrimination Score: 4.490; Robustness + : 0.000; Robustness - : -4.490; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 7.185 | Hct <= 3.942) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 204.347 -> WBC >= 0.797) [Discrimination Score: 204.347; Robustness + : 0.000; Robustness - : -204.347; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 9.101 | Hct <= 32.088) -> WBC >= 0.758) & Platelets >= 37.090) [Discrimination Score: 37.090; Robustness + : 0.000; Robustness - : -37.090; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 3.564 & Potassium <= 1.587) & Magnesium >= 0.173) [Discrimination Score: 0.173; Robustness + : 0.000; Robustness - : -0.173; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.122 & Potassium < 1.358) & Magnesium < 1.135) & Phosphate < 1.849) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.233 & Magnesium > 0.044) -> Calcium < 6.949) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 53.217) U[0,1] (SBP <= 131.078)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 22.651 & Creatinine >= 0.120) [Discrimination Score: 8644960320245094.000; Robustness + : 0.000; Robustness - : -0.120; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 5.208 & HCO3 >= 0.025) [Discrimination Score: 5.208; Robustness + : 0.000; Robustness - : -5.208; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 6.127 | Hct <= 16.401) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 257.109 -> WBC >= 1.059) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.711 | Hct <= 15.285) -> WBC >= 0.382) & Platelets >= 47.182) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.457 & Potassium <= 2.754) & Magnesium >= 0.134) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.293 & Potassium < 3.917) & Magnesium < 1.829) & Phosphate < 1.017) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
