G[0,1](Chloride >= 0.120 & HCO3 >= 5.967) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.033 | Hct <= 21.137) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 110.576 -> WBC >= 4.372) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.052 | Hct <= 24.884) -> WBC >= 0.600) & Platelets >= 69.674) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.765 & Potassium <= 2.799) & Magnesium >= 0.005) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 5.415 & Potassium < 1.488) & Magnesium < 0.570) & Phosphate < 1.966) [Discrimination Score: -0.570; Robustness + : 0.000; Robustness - : 0.570; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.660 & Magnesium > 0.295) -> Calcium < 6.912) [Discrimination Score: 6.912; Robustness + : 0.000; Robustness - : -6.912; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 73.618) U[1,2] (SBP <= 130.231)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 24.620 & Creatinine >= 0.234) [Discrimination Score: -0.556; Robustness + : 0.000; Robustness - : 5.979; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 14.895 & HCO3 >= 6.845) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.114 | Hct <= 16.743) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 108.362 -> WBC >= 0.731) [Discrimination Score: 108.362; Robustness + : 0.000; Robustness - : -108.362; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 7.284 | Hct <= 18.481) -> WBC >= 0.567) & Platelets >= 41.601) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.999 & Potassium <= 2.276) & Magnesium >= 0.264) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 4.478 & Potassium < 2.073) & Magnesium < 1.263) & Phosphate < 1.685) [Discrimination Score: -1.263; Robustness + : 0.000; Robustness - : 1.263; Percent Class + : 0.000; Percent Class - : 1.000]
