G[1,1](Chloride >= 0.450 & HCO3 >= 0.631) [Discrimination Score: -4.000; Robustness + : -0.631; Robustness - : -0.631; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 1.626 | Hct <= 25.456) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 162.207 -> WBC >= 0.587) [Discrimination Score: -0.000; Robustness + : -162.207; Robustness - : -162.207; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 2.273 | Hct <= 11.844) -> WBC >= 0.006) & Platelets >= 1.930) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 1.808 & Potassium <= 2.484) & Magnesium >= 0.072) [Discrimination Score: -0.038; Robustness + : -0.089; Robustness - : -0.072; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 8.917 & Potassium < 1.572) & Magnesium < 0.316) & Phosphate < 3.365) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.089 & Magnesium > 0.135) -> Calcium < 0.582) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 39.472) U[0,0] (SBP <= 192.349)) [Discrimination Score: -0.516; Robustness + : 184.476; Robustness - : 192.349; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 2.766 & Creatinine >= 0.045) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 3.453 & HCO3 >= 1.460) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.688 | Hct <= 12.602) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 162.741 -> WBC >= 0.410) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 5.560 | Hct <= 7.955) -> WBC >= 0.625) & Platelets >= 6.683) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.568 & Potassium <= 1.736) & Magnesium >= 0.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 5.594 & Potassium < 3.865) & Magnesium < 0.494) & Phosphate < 0.779) [Discrimination Score: -0.391; Robustness + : 0.245; Robustness - : 0.494; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.228 & Magnesium > 0.053) -> Calcium < 3.514) [Discrimination Score: 6.000; Robustness + : -3.514; Robustness - : -3.514; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 81.471) U[0,2] (SBP <= 177.086)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
