G[2,2](Chloride >= 2.132 & HCO3 >= 0.447) [Discrimination Score: -0.000; Robustness + : -2.132; Robustness - : -2.132; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 5.440 | Hct <= 8.921) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 70.760 -> WBC >= 0.403) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 6.017 | Hct <= 6.028) -> WBC >= 0.424) & Platelets >= 1.929) [Discrimination Score: -0.000; Robustness + : -6.028; Robustness - : -6.028; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.148 & Potassium <= 2.152) & Magnesium >= 0.006) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 0.928 & Potassium < 1.931) & Magnesium < 1.675) & Phosphate < 0.842) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.145 & Magnesium > 0.026) -> Calcium < 6.345) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 47.004) U[0,1] (SBP <= 137.661)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 10.754 & Creatinine >= 0.051) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 3.458 & HCO3 >= 1.115) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.683 | Hct <= 28.853) [Discrimination Score: 9.000; Robustness + : 28.853; Robustness - : 28.853; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 72.824 -> WBC >= 0.161) [Discrimination Score: 0.000; Robustness + : -72.824; Robustness - : -72.824; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.666 | Hct <= 13.973) -> WBC >= 0.356) & Platelets >= 3.078) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.833 & Potassium <= 2.495) & Magnesium >= 0.095) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 4.701 & Potassium < 2.894) & Magnesium < 2.217) & Phosphate < 3.769) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.138 & Magnesium > 0.069) -> Calcium < 0.640) [Discrimination Score: 0.000; Robustness + : -0.640; Robustness - : -0.640; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 74.496) U[2,2] (SBP <= 158.272)) [Discrimination Score: 1.000; Robustness + : 158.272; Robustness - : 158.272; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 5.990 & Creatinine >= 0.042) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 4.861 & HCO3 >= 0.652) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 8.277 | Hct <= 18.064) [Discrimination Score: -0.000; Robustness + : 18.064; Robustness - : 18.064; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 265.982 -> WBC >= 0.411) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 9.338 | Hct <= 16.287) -> WBC >= 0.267) & Platelets >= 0.421) [Discrimination Score: 1.000; Robustness + : -16.287; Robustness - : -16.287; Percent Class + : 1.000; Percent Class - : 0.000]
