G[0,0](Chloride >= 3.314 & HCO3 >= 2.878) [Discrimination Score: 18.481; Robustness + : 0.000; Robustness - : -3.227; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.529 | Hct <= 13.506) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 99.207 -> WBC >= 1.418) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 4.484 | Hct <= 32.362) -> WBC >= 1.606) & Platelets >= 3.933) [Discrimination Score: 32.362; Robustness + : 0.000; Robustness - : -32.362; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 3.046 & Potassium <= 3.818) & Magnesium >= 0.384) [Discrimination Score: 0.508; Robustness + : 0.000; Robustness - : -23.898; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.551 & Potassium < 2.474) & Magnesium < 1.977) & Phosphate < 1.505) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.608 & Magnesium > 0.192) -> Calcium < 4.830) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 33.793) U[0,2] (SBP <= 139.696)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 31.543 & Creatinine >= 0.413) [Discrimination Score: 0.413; Robustness + : 0.000; Robustness - : -0.413; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 10.508 & HCO3 >= 4.917) [Discrimination Score: 10.508; Robustness + : 0.000; Robustness - : -10.508; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 6.999 | Hct <= 25.761) [Discrimination Score: -25.761; Robustness + : 0.000; Robustness - : 25.761; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 37.639 -> WBC >= 1.186) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 3.017 | Hct <= 18.002) -> WBC >= 1.778) & Platelets >= 15.245) [Discrimination Score: 18.002; Robustness + : 0.000; Robustness - : -18.002; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 3.553 & Potassium <= 2.348) & Magnesium >= 0.383) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 7.861 & Potassium < 2.521) & Magnesium < 0.664) & Phosphate < 2.467) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.138 & Magnesium > 0.051) -> Calcium < 1.910) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 74.570) U[0,1] (SBP <= 137.112)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 41.830 & Creatinine >= 0.101) [Discrimination Score: 0.101; Robustness + : 0.000; Robustness - : -0.101; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 13.705 & HCO3 >= 3.876) [Discrimination Score: 3.837; Robustness + : 0.000; Robustness - : -12.125; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.560 | Hct <= 30.864) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 44.007 -> WBC >= 0.066) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 5.862 | Hct <= 12.644) -> WBC >= 1.334) & Platelets >= 12.315) [Discrimination Score: 2.437; Robustness + : 0.000; Robustness - : -15.908; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 4.964 & Potassium <= 1.281) & Magnesium >= 0.328) [Discrimination Score: 0.328; Robustness + : 0.000; Robustness - : -0.328; Percent Class + : 0.000; Percent Class - : 1.000]
