G[2,2](Chloride >= 6.145 & HCO3 >= 1.029) [Discrimination Score: -0.000; Robustness + : -6.145; Robustness - : -6.145; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 3.079 | Hct <= 12.688) [Discrimination Score: -0.000; Robustness + : 12.688; Robustness - : 12.688; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 177.096 -> WBC >= 0.112) [Discrimination Score: -0.000; Robustness + : -177.096; Robustness - : -177.096; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 1.597 | Hct <= 6.725) -> WBC >= 0.053) & Platelets >= 0.225) [Discrimination Score: 0.000; Robustness + : -6.725; Robustness - : -6.725; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 8.220 & Potassium <= 0.421) & Magnesium >= 0.068) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 1.053 & Potassium < 4.059) & Magnesium < 2.599) & Phosphate < 2.398) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.245 & Magnesium > 0.135) -> Calcium < 4.056) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 28.028) U[0,1] (SBP <= 78.821)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 14.219 & Creatinine >= 0.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 10.481 & HCO3 >= 0.631) [Discrimination Score: 0.000; Robustness + : -10.481; Robustness - : -10.481; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 7.476 | Hct <= 5.353) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 225.560 -> WBC >= 0.007) [Discrimination Score: 0.000; Robustness + : -225.560; Robustness - : -225.560; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.344 | Hct <= 12.474) -> WBC >= 0.051) & Platelets >= 6.723) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 7.689 & Potassium <= 4.637) & Magnesium >= 0.108) [Discrimination Score: -1.000; Robustness + : -0.108; Robustness - : -0.108; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.840 & Potassium < 1.719) & Magnesium < 0.862) & Phosphate < 2.011) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.122 & Magnesium > 0.093) -> Calcium < 1.453) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 36.810) U[0,0] (SBP <= 105.613)) [Discrimination Score: 0.354; Robustness + : 108.343; Robustness - : 105.613; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 11.150 & Creatinine >= 0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 7.159 & HCO3 >= 0.966) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 3.764 | Hct <= 7.436) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 136.945 -> WBC >= 0.116) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.158 | Hct <= 11.125) -> WBC >= 0.004) & Platelets >= 5.623) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.299 & Potassium <= 3.973) & Magnesium >= 0.032) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 3.543 & Potassium < 0.441) & Magnesium < 1.844) & Phosphate < 2.037) [Discrimination Score: -0.354; Robustness + : 0.130; Robustness - : 0.441; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.038 & Magnesium > 0.134) -> Calcium < 6.999) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 33.965) U[0,0] (SBP <= 125.190)) [Discrimination Score: 0.354; Robustness + : 126.062; Robustness - : 125.190; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 12.354 & Creatinine >= 0.010) [Discrimination Score: 0.354; Robustness + : 1.363; Robustness - : -0.010; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 10.088 & HCO3 >= 1.131) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 3.135 | Hct <= 16.542) [Discrimination Score: 0.000; Robustness + : 16.542; Robustness - : 16.542; Percent Class + : 0.000; Percent Class - : 1.000]
