G[1,1](Chloride >= 21.332 & HCO3 >= 4.556) [Discrimination Score: -0.000; Robustness + : -21.332; Robustness - : -21.332; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 11.863 | Hct <= 39.213) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 94.110 -> WBC >= 0.333) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 12.412 | Hct <= 8.631) -> WBC >= 0.089) & Platelets >= 3.782) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.127 & Potassium <= 1.746) & Magnesium >= 0.359) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.119 & Potassium < 5.080) & Magnesium < 0.938) & Phosphate < 6.537) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.484 & Magnesium > 0.408) -> Calcium < 10.497) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.585) U[1,2] (SBP <= 117.083)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 83.780 & Creatinine >= 0.045) [Discrimination Score: 0.000; Robustness + : -0.045; Robustness - : -0.045; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 4.436 & HCO3 >= 3.127) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.118 | Hct <= 10.484) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 27.234 -> WBC >= 0.033) [Discrimination Score: -0.000; Robustness + : -27.234; Robustness - : -27.234; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 1.796 | Hct <= 22.987) -> WBC >= 0.432) & Platelets >= 1.632) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.282 & Potassium <= 3.385) & Magnesium >= 0.078) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.446 & Potassium < 1.968) & Magnesium < 0.750) & Phosphate < 7.240) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.569 & Magnesium > 0.205) -> Calcium < 10.079) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 47.915) U[1,1] (SBP <= 99.211)) [Discrimination Score: 0.000; Robustness + : 99.211; Robustness - : 99.211; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 21.269 & Creatinine >= 0.081) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 7.621 & HCO3 >= 3.547) [Discrimination Score: -0.000; Robustness + : -7.621; Robustness - : -7.621; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.802 | Hct <= 30.086) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 26.792 -> WBC >= 0.244) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 8.373 | Hct <= 20.351) -> WBC >= 0.162) & Platelets >= 3.459) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.026 & Potassium <= 4.646) & Magnesium >= 0.426) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 11.367 & Potassium < 3.374) & Magnesium < 1.389) & Phosphate < 2.797) [Discrimination Score: 2.000; Robustness + : 1.389; Robustness - : 1.389; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.311 & Magnesium > 0.490) -> Calcium < 2.222) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 35.465) U[0,0] (SBP <= 111.487)) [Discrimination Score: 0.223; Robustness + : 104.366; Robustness - : 97.409; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 92.360 & Creatinine >= 0.281) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.255 & HCO3 >= 0.786) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 6.908 | Hct <= 5.686) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 128.298 -> WBC >= 0.056) [Discrimination Score: -0.302; Robustness + : -130.102; Robustness - : -128.298; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 12.643 | Hct <= 29.108) -> WBC >= 0.364) & Platelets >= 1.028) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.423 & Potassium <= 4.673) & Magnesium >= 0.171) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.798 & Potassium < 5.201) & Magnesium < 2.351) & Phosphate < 2.973) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.301 & Magnesium > 0.312) -> Calcium < 2.127) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 26.362) U[0,2] (SBP <= 108.246)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 108.682 & Creatinine >= 0.278) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 22.179 & HCO3 >= 2.893) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.062 | Hct <= 7.794) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 50.949 -> WBC >= 0.257) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
