G[1,1](Chloride >= 2.668 & HCO3 >= 1.427) [Discrimination Score: -1.000; Robustness + : -2.668; Robustness - : -2.668; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 3.592 | Hct <= 18.010) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 31.630 -> WBC >= 0.417) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 2.546 | Hct <= 9.482) -> WBC >= 1.005) & Platelets >= 1.652) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.493 & Potassium <= 1.394) & Magnesium >= 0.019) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 3.935 & Potassium < 0.578) & Magnesium < 0.436) & Phosphate < 1.025) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.031 & Magnesium > 0.029) -> Calcium < 5.197) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 69.122) U[0,0] (SBP <= 174.468)) [Discrimination Score: -0.417; Robustness + : 152.691; Robustness - : 166.890; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 54.210 & Creatinine >= 0.535) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 1.322 & HCO3 >= 0.428) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 5.889 | Hct <= 8.789) [Discrimination Score: 0.000; Robustness + : 8.789; Robustness - : 8.789; Percent Class + : 0.000; Percent Class - : 1.000]
