G[2,2](Chloride >= 2.872 & HCO3 >= 0.825) [Discrimination Score: -3.000; Robustness + : -2.872; Robustness - : -2.872; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.024 | Hct <= 10.583) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 127.049 -> WBC >= 0.050) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 7.661 | Hct <= 11.919) -> WBC >= 0.001) & Platelets >= 4.089) [Discrimination Score: -1.000; Robustness + : -11.919; Robustness - : -11.919; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 8.438 & Potassium <= 1.653) & Magnesium >= 0.017) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.789 & Potassium < 1.399) & Magnesium < 1.657) & Phosphate < 1.147) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.196 & Magnesium > 0.054) -> Calcium < 5.224) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.217) U[0,2] (SBP <= 121.469)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 27.235 & Creatinine >= 0.310) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 2.224 & HCO3 >= 1.023) [Discrimination Score: 0.000; Robustness + : -2.224; Robustness - : -2.224; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 10.310 | Hct <= 6.376) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 95.558 -> WBC >= 0.173) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 10.762 | Hct <= 3.271) -> WBC >= 0.191) & Platelets >= 6.423) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 5.894 & Potassium <= 0.509) & Magnesium >= 0.050) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.569 & Potassium < 0.878) & Magnesium < 0.844) & Phosphate < 2.430) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.042 & Magnesium > 0.001) -> Calcium < 8.063) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 4.420) U[0,2] (SBP <= 123.145)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 44.263 & Creatinine >= 0.209) [Discrimination Score: -2.000; Robustness + : -0.209; Robustness - : -0.209; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.477 & HCO3 >= 0.114) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.027 | Hct <= 28.970) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 22.154 -> WBC >= 0.042) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 4.020 | Hct <= 21.288) -> WBC >= 0.142) & Platelets >= 4.207) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 1.353 & Potassium <= 1.246) & Magnesium >= 0.076) [Discrimination Score: 2.000; Robustness + : -0.076; Robustness - : -0.076; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.947 & Potassium < 0.348) & Magnesium < 1.382) & Phosphate < 5.566) [Discrimination Score: -2.000; Robustness + : 0.348; Robustness - : 0.348; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.038 & Magnesium > 0.020) -> Calcium < 1.775) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 4.119) U[0,2] (SBP <= 101.701)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 4.514 & Creatinine >= 0.156) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.816 & HCO3 >= 0.720) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 2.659 | Hct <= 21.700) [Discrimination Score: -3.000; Robustness + : 21.700; Robustness - : 21.700; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 129.831 -> WBC >= 0.059) [Discrimination Score: -1.000; Robustness + : -129.831; Robustness - : -129.831; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 1.488 | Hct <= 25.007) -> WBC >= 0.202) & Platelets >= 6.003) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.772 & Potassium <= 3.996) & Magnesium >= 0.016) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 8.452 & Potassium < 3.107) & Magnesium < 0.895) & Phosphate < 1.085) [Discrimination Score: -4.000; Robustness + : 0.895; Robustness - : 0.895; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.183 & Magnesium > 0.035) -> Calcium < 0.818) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 19.646) U[0,2] (SBP <= 139.304)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 39.510 & Creatinine >= 0.023) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 3.229 & HCO3 >= 0.364) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.452 | Hct <= 6.799) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 133.663 -> WBC >= 0.101) [Discrimination Score: 0.000; Robustness + : -133.663; Robustness - : -133.663; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 2.414 | Hct <= 24.023) -> WBC >= 0.067) & Platelets >= 2.658) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.302 & Potassium <= 0.915) & Magnesium >= 0.031) [Discrimination Score: 0.000; Robustness + : -0.031; Robustness - : -0.031; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 7.601 & Potassium < 1.861) & Magnesium < 0.345) & Phosphate < 1.755) [Discrimination Score: -0.000; Robustness + : 0.345; Robustness - : 0.345; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.183 & Magnesium > 0.044) -> Calcium < 5.882) [Discrimination Score: 0.000; Robustness + : -5.882; Robustness - : -5.882; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 11.609) U[0,1] (SBP <= 115.948)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 57.064 & Creatinine >= 0.325) [Discrimination Score: 1.000; Robustness + : -0.325; Robustness - : -0.325; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.399 & HCO3 >= 1.049) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.871 | Hct <= 22.024) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 52.408 -> WBC >= 0.243) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 1.974 | Hct <= 13.650) -> WBC >= 0.190) & Platelets >= 2.727) [Discrimination Score: -0.000; Robustness + : -13.650; Robustness - : -13.650; Percent Class + : 1.000; Percent Class - : 0.000]
