G[1,1](Chloride >= 10.836 & HCO3 >= 0.819) [Discrimination Score: 10.836; Robustness + : 0.000; Robustness - : -10.836; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 3.714 | Hct <= 18.874) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 37.427 -> WBC >= 0.632) [Discrimination Score: 37.427; Robustness + : 0.000; Robustness - : -37.427; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 9.596 | Hct <= 6.632) -> WBC >= 0.031) & Platelets >= 3.162) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.197 & Potassium <= 2.270) & Magnesium >= 0.144) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.049 & Potassium < 3.604) & Magnesium < 2.502) & Phosphate < 2.113) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.279 & Magnesium > 0.041) -> Calcium < 8.051) [Discrimination Score: 8.051; Robustness + : 0.000; Robustness - : -8.051; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 4.796) U[0,0] (SBP <= 68.983)) [Discrimination Score: -11.470; Robustness + : 0.000; Robustness - : 79.149; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 46.855 & Creatinine >= 0.142) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 8.443 & HCO3 >= 2.298) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.674 | Hct <= 3.692) [Discrimination Score: -3.692; Robustness + : 0.000; Robustness - : 3.692; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 33.418 -> WBC >= 0.170) [Discrimination Score: 33.418; Robustness + : 0.000; Robustness - : -33.418; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.692 | Hct <= 23.203) -> WBC >= 0.503) & Platelets >= 5.033) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 3.111 & Potassium <= 1.123) & Magnesium >= 0.327) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.023 & Potassium < 3.532) & Magnesium < 1.795) & Phosphate < 2.086) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.413 & Magnesium > 0.091) -> Calcium < 3.264) [Discrimination Score: 3.264; Robustness + : 0.000; Robustness - : -3.264; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 24.064) U[1,1] (SBP <= 88.944)) [Discrimination Score: -88.944; Robustness + : 0.000; Robustness - : 88.944; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 50.721 & Creatinine >= 0.036) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.577 & HCO3 >= 2.228) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 7.195 | Hct <= 18.710) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 47.805 -> WBC >= 0.428) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.807 | Hct <= 18.794) -> WBC >= 0.729) & Platelets >= 3.523) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.029 & Potassium <= 1.034) & Magnesium >= 0.091) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 8.256 & Potassium < 3.987) & Magnesium < 0.352) & Phosphate < 3.385) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.205 & Magnesium > 0.087) -> Calcium < 2.734) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 5.137) U[0,0] (SBP <= 91.753)) [Discrimination Score: -91.753; Robustness + : 0.000; Robustness - : 91.753; Percent Class + : 0.000; Percent Class - : 1.000]
