G[0,2](Chloride >= 7.389 & HCO3 >= 0.880) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.114 | Hct <= 17.339) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 131.019 -> WBC >= 0.653) [Discrimination Score: 131.019; Robustness + : 0.000; Robustness - : -131.019; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 8.524 | Hct <= 21.000) -> WBC >= 0.254) & Platelets >= 0.461) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 9.171 & Potassium <= 2.318) & Magnesium >= 0.084) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.589 & Potassium < 3.069) & Magnesium < 0.591) & Phosphate < 3.087) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.614 & Magnesium > 0.091) -> Calcium < 3.116) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 20.437) U[1,1] (SBP <= 114.418)) [Discrimination Score: -114.418; Robustness + : 0.000; Robustness - : 114.418; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 10.786 & Creatinine >= 0.050) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 8.218 & HCO3 >= 1.964) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 5.273 | Hct <= 23.490) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 105.193 -> WBC >= 0.893) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 4.958 | Hct <= 20.795) -> WBC >= 0.592) & Platelets >= 13.883) [Discrimination Score: 7.952; Robustness + : 0.000; Robustness - : -22.423; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 4.655 & Potassium <= 2.392) & Magnesium >= 0.022) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.788 & Potassium < 1.661) & Magnesium < 0.546) & Phosphate < 3.032) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.217 & Magnesium > 0.124) -> Calcium < 7.369) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.099) U[1,2] (SBP <= 97.368)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 30.431 & Creatinine >= 0.067) [Discrimination Score: 0.067; Robustness + : 0.000; Robustness - : -0.067; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.331 & HCO3 >= 1.416) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 5.904 | Hct <= 13.661) [Discrimination Score: -13.661; Robustness + : 0.000; Robustness - : 13.661; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 64.715 -> WBC >= 0.703) [Discrimination Score: 64.715; Robustness + : 0.000; Robustness - : -64.715; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 2.096 | Hct <= 11.525) -> WBC >= 1.124) & Platelets >= 1.484) [Discrimination Score: 2.323; Robustness + : 0.000; Robustness - : -15.338; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 8.390 & Potassium <= 3.417) & Magnesium >= 0.162) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 2.011 & Potassium < 2.879) & Magnesium < 1.071) & Phosphate < 4.997) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.679 & Magnesium > 0.136) -> Calcium < 6.623) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 6.905) U[0,1] (SBP <= 110.647)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 22.779 & Creatinine >= 0.378) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.998 & HCO3 >= 0.891) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.697 | Hct <= 10.193) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 107.931 -> WBC >= 0.444) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.449 | Hct <= 13.408) -> WBC >= 0.628) & Platelets >= 2.806) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 6.821 & Potassium <= 5.128) & Magnesium >= 0.017) [Discrimination Score: 0.017; Robustness + : 0.000; Robustness - : -0.017; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 1.148 & Potassium < 2.064) & Magnesium < 0.195) & Phosphate < 1.606) [Discrimination Score: -0.195; Robustness + : 0.000; Robustness - : 0.195; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.122 & Magnesium > 0.169) -> Calcium < 3.137) [Discrimination Score: 3.137; Robustness + : 0.000; Robustness - : -3.137; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 37.107) U[1,2] (SBP <= 106.318)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 5.616 & Creatinine >= 0.674) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 4.606 & HCO3 >= 2.478) [Discrimination Score: 4.606; Robustness + : 0.000; Robustness - : -4.606; Percent Class + : 1.000; Percent Class - : 0.000]
