G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 3.426 | Hct <= 15.294) [Discrimination Score: -15.294; Robustness + : 0.000; Robustness - : 15.294; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 61.755 -> WBC >= 0.379) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 8.802 | Hct <= 14.289) -> WBC >= 0.540) & Platelets >= 2.038) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 3.801 & Potassium <= 1.788) & Magnesium >= 0.158) [Discrimination Score: 0.158; Robustness + : 0.000; Robustness - : -0.158; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 6.779 & Potassium < 0.852) & Magnesium < 0.519) & Phosphate < 2.298) [Discrimination Score: -0.519; Robustness + : 0.000; Robustness - : 0.519; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.261 & Magnesium > 0.182) -> Calcium < 7.317) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.164) U[1,2] (SBP <= 162.625)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 7.576 & Creatinine >= 0.346) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.013 | Hct <= 19.118) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 39.802 -> WBC >= 0.071) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 6.949 | Hct <= 23.678) -> WBC >= 0.521) & Platelets >= 0.765) [Discrimination Score: 23.678; Robustness + : 0.000; Robustness - : -23.678; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 7.875 & Potassium <= 3.074) & Magnesium >= 0.222) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
