G[0,0](Chloride >= 1.859 & HCO3 >= 0.439) [Discrimination Score: -0.322; Robustness + : -1.982; Robustness - : -1.859; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.137 | Hct <= 32.593) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 219.662 -> WBC >= 0.003) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 8.102 | Hct <= 25.121) -> WBC >= 0.448) & Platelets >= 6.811) [Discrimination Score: 3.000; Robustness + : -25.121; Robustness - : -25.121; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.951 & Potassium <= 3.389) & Magnesium >= 0.011) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.120 & Potassium < 2.941) & Magnesium < 0.173) & Phosphate < 0.955) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.016 & Magnesium > 0.007) -> Calcium < 6.692) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 74.071) U[2,2] (SBP <= 147.934)) [Discrimination Score: -4.000; Robustness + : 147.934; Robustness - : 147.934; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 8.300 & Creatinine >= 0.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 3.561 & HCO3 >= 0.350) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.191 | Hct <= 4.703) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 11.479 -> WBC >= 0.427) [Discrimination Score: 0.171; Robustness + : -11.139; Robustness - : -11.479; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 6.679 | Hct <= 23.367) -> WBC >= 0.537) & Platelets >= 2.105) [Discrimination Score: -6.000; Robustness + : -23.367; Robustness - : -23.367; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.515 & Potassium <= 2.165) & Magnesium >= 0.057) [Discrimination Score: -0.000; Robustness + : -0.057; Robustness - : -0.057; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 7.153 & Potassium < 0.279) & Magnesium < 1.415) & Phosphate < 1.482) [Discrimination Score: -1.000; Robustness + : 0.279; Robustness - : 0.279; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.024 & Magnesium > 0.015) -> Calcium < 5.242) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 62.043) U[0,2] (SBP <= 128.682)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 4.604 & Creatinine >= 0.001) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 2.145 & HCO3 >= 0.635) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 5.278 | Hct <= 8.987) [Discrimination Score: 0.000; Robustness + : 8.987; Robustness - : 8.987; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 80.187 -> WBC >= 0.239) [Discrimination Score: 0.171; Robustness + : -77.889; Robustness - : -80.187; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 2.627 | Hct <= 1.635) -> WBC >= 0.296) & Platelets >= 5.362) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.919 & Potassium <= 0.474) & Magnesium >= 0.025) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
