G[2,2](Chloride >= 4.370 & HCO3 >= 1.955) [Discrimination Score: -1.000; Robustness + : -4.370; Robustness - : -4.370; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 0.633 | Hct <= 25.561) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 223.504 -> WBC >= 0.505) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 2.385 | Hct <= 26.414) -> WBC >= 0.273) & Platelets >= 9.539) [Discrimination Score: 0.000; Robustness + : -26.414; Robustness - : -26.414; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.725 & Potassium <= 4.250) & Magnesium >= 0.084) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 1.512 & Potassium < 3.840) & Magnesium < 1.934) & Phosphate < 2.400) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.104 & Magnesium > 0.027) -> Calcium < 6.867) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 34.012) U[0,1] (SBP <= 134.874)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 5.482 & Creatinine >= 0.003) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 2.211 & HCO3 >= 0.602) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 3.696 | Hct <= 29.695) [Discrimination Score: 0.000; Robustness + : 29.695; Robustness - : 29.695; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 236.329 -> WBC >= 0.056) [Discrimination Score: 0.000; Robustness + : -236.329; Robustness - : -236.329; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 5.973 | Hct <= 15.260) -> WBC >= 0.320) & Platelets >= 3.578) [Discrimination Score: -2.500; Robustness + : -15.260; Robustness - : -15.260; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.379 & Potassium <= 3.022) & Magnesium >= 0.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 6.791 & Potassium < 3.906) & Magnesium < 1.588) & Phosphate < 1.973) [Discrimination Score: -1.500; Robustness + : 1.588; Robustness - : 1.588; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.093 & Magnesium > 0.037) -> Calcium < 1.516) [Discrimination Score: 2.000; Robustness + : -1.516; Robustness - : -1.516; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 16.567) U[0,1] (SBP <= 121.426)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 3.853 & Creatinine >= 0.007) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 7.175 & HCO3 >= 1.182) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 9.540 | Hct <= 18.064) [Discrimination Score: -1.000; Robustness + : 18.064; Robustness - : 18.064; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 119.619 -> WBC >= 0.372) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 7.483 | Hct <= 12.539) -> WBC >= 0.200) & Platelets >= 6.180) [Discrimination Score: -1.500; Robustness + : -12.539; Robustness - : -12.539; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.205 & Potassium <= 3.751) & Magnesium >= 0.078) [Discrimination Score: -1.000; Robustness + : -0.078; Robustness - : -0.078; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.376 & Potassium < 4.007) & Magnesium < 1.258) & Phosphate < 1.173) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.099 & Magnesium > 0.046) -> Calcium < 6.193) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 37.948) U[0,1] (SBP <= 102.386)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 9.223 & Creatinine >= 0.042) [Discrimination Score: 1.000; Robustness + : -0.042; Robustness - : -0.042; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.486 & HCO3 >= 1.301) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 9.318 | Hct <= 31.156) [Discrimination Score: 2.500; Robustness + : 31.156; Robustness - : 31.156; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 272.005 -> WBC >= 0.449) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 1.901 | Hct <= 30.919) -> WBC >= 0.137) & Platelets >= 5.018) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 8.612 & Potassium <= 2.857) & Magnesium >= 0.025) [Discrimination Score: -0.224; Robustness + : -4.233; Robustness - : -0.025; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 1.742 & Potassium < 1.423) & Magnesium < 2.048) & Phosphate < 0.666) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.090 & Magnesium > 0.112) -> Calcium < 2.395) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 19.399) U[0,1] (SBP <= 126.200)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 3.987 & Creatinine >= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 1.926 & HCO3 >= 0.954) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 9.261 | Hct <= 9.827) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 124.817 -> WBC >= 0.457) [Discrimination Score: -0.667; Robustness + : -124.817; Robustness - : -124.817; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 3.064 | Hct <= 18.724) -> WBC >= 0.136) & Platelets >= 0.996) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 2.404 & Potassium <= 1.175) & Magnesium >= 0.042) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 9.123 & Potassium < 2.896) & Magnesium < 0.933) & Phosphate < 2.226) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.120 & Magnesium > 0.080) -> Calcium < 1.586) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 58.122) U[0,2] (SBP <= 126.002)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 15.287 & Creatinine >= 0.024) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 7.059 & HCO3 >= 0.148) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 0.743 | Hct <= 3.122) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 83.552 -> WBC >= 0.359) [Discrimination Score: 0.000; Robustness + : -83.552; Robustness - : -83.552; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.352 | Hct <= 21.095) -> WBC >= 0.373) & Platelets >= 7.939) [Discrimination Score: 1.000; Robustness + : -21.095; Robustness - : -21.095; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 7.448 & Potassium <= 4.211) & Magnesium >= 0.068) [Discrimination Score: -1.000; Robustness + : -0.068; Robustness - : -0.068; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 7.161 & Potassium < 2.224) & Magnesium < 1.638) & Phosphate < 2.128) [Discrimination Score: -1.500; Robustness + : 1.638; Robustness - : 1.638; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.108 & Magnesium > 0.041) -> Calcium < 2.170) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 23.994) U[0,2] (SBP <= 112.303)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 11.296 & Creatinine >= 0.040) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 3.790 & HCO3 >= 0.376) [Discrimination Score: 0.500; Robustness + : -3.790; Robustness - : -3.790; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 6.559 | Hct <= 11.573) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 229.274 -> WBC >= 0.047) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.375 | Hct <= 23.424) -> WBC >= 0.075) & Platelets >= 13.647) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 2.550 & Potassium <= 4.030) & Magnesium >= 0.080) [Discrimination Score: 1.000; Robustness + : -0.080; Robustness - : -0.080; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 5.752 & Potassium < 0.373) & Magnesium < 0.839) & Phosphate < 2.028) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.102 & Magnesium > 0.075) -> Calcium < 2.265) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 54.100) U[1,2] (SBP <= 110.534)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 3.406 & Creatinine >= 0.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 2.055 & HCO3 >= 0.408) [Discrimination Score: 0.224; Robustness + : -1.977; Robustness - : -2.055; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 4.928 | Hct <= 7.462) [Discrimination Score: -0.000; Robustness + : 7.462; Robustness - : 7.462; Percent Class + : 0.000; Percent Class - : 1.000]
