G[1,1](Chloride >= 14.612 & HCO3 >= 3.354) [Discrimination Score: -1.000; Robustness + : -14.612; Robustness - : -14.612; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 10.297 | Hct <= 29.490) [Discrimination Score: -1.000; Robustness + : 29.490; Robustness - : 29.490; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 217.908 -> WBC >= 2.918) [Discrimination Score: 1.000; Robustness + : -217.908; Robustness - : -217.908; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 9.681 | Hct <= 7.673) -> WBC >= 1.869) & Platelets >= 8.638) [Discrimination Score: -0.577; Robustness + : -12.293; Robustness - : -9.681; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.481 & Potassium <= 1.575) & Magnesium >= 0.129) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 5.250 & Potassium < 4.614) & Magnesium < 1.114) & Phosphate < 2.726) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.083 & Magnesium > 0.091) -> Calcium < 4.179) [Discrimination Score: 0.000; Robustness + : -4.179; Robustness - : -4.179; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 57.864) U[0,1] (SBP <= 110.233)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 7.914 & Creatinine >= 0.011) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 10.461 & HCO3 >= 2.352) [Discrimination Score: 0.577; Robustness + : -8.586; Robustness - : -10.461; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.978 | Hct <= 20.302) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 257.094 -> WBC >= 0.787) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 4.061 | Hct <= 9.719) -> WBC >= 1.499) & Platelets >= 18.082) [Discrimination Score: 0.000; Robustness + : -18.082; Robustness - : -18.082; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 2.351 & Potassium <= 2.592) & Magnesium >= 0.041) [Discrimination Score: 0.000; Robustness + : -0.041; Robustness - : -0.041; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 1.860 & Potassium < 2.856) & Magnesium < 1.319) & Phosphate < 4.382) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.070 & Magnesium > 0.143) -> Calcium < 5.779) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 31.363) U[1,2] (SBP <= 79.371)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 9.528 & Creatinine >= 0.032) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 13.023 & HCO3 >= 1.794) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 2.335 | Hct <= 8.853) [Discrimination Score: 0.000; Robustness + : 8.853; Robustness - : 8.853; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 478.652 -> WBC >= 2.102) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.029 | Hct <= 22.614) -> WBC >= 4.165) & Platelets >= 16.532) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.014 & Potassium <= 1.698) & Magnesium >= 0.381) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 3.659 & Potassium < 0.846) & Magnesium < 2.606) & Phosphate < 3.551) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.074 & Magnesium > 0.378) -> Calcium < 0.748) [Discrimination Score: 0.000; Robustness + : -0.748; Robustness - : -0.748; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 22.720) U[1,1] (SBP <= 84.107)) [Discrimination Score: 0.000; Robustness + : 84.107; Robustness - : 84.107; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 6.450 & Creatinine >= 0.006) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
