G[1,1](Chloride >= 5.747 & HCO3 >= 0.223) [Discrimination Score: -5.747; Robustness + : -5.747; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.235 | Hct <= 17.189) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 276.693 -> WBC >= 0.473) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.861 | Hct <= 6.886) -> WBC >= 0.543) & Platelets >= 2.993) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 2.250 & Potassium <= 0.304) & Magnesium >= 0.082) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 1.085 & Potassium < 4.328) & Magnesium < 1.084) & Phosphate < 3.965) [Discrimination Score: 1.084; Robustness + : 1.084; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.040 & Magnesium > 0.073) -> Calcium < 5.350) [Discrimination Score: -5.350; Robustness + : -5.350; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 39.669) U[2,2] (SBP <= 107.576)) [Discrimination Score: 107.576; Robustness + : 107.576; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 13.182 & Creatinine >= 0.029) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 3.853 & HCO3 >= 0.531) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 0.658 | Hct <= 5.133) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 140.614 -> WBC >= 0.136) [Discrimination Score: -140.614; Robustness + : -140.614; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 4.501 | Hct <= 22.975) -> WBC >= 0.421) & Platelets >= 19.379) [Discrimination Score: -22.975; Robustness + : -22.975; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 8.207 & Potassium <= 0.555) & Magnesium >= 0.028) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.201 & Potassium < 1.221) & Magnesium < 0.386) & Phosphate < 0.728) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.023 & Magnesium > 0.064) -> Calcium < 3.256) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 32.972) U[0,1] (SBP <= 111.834)) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 26.533 & Creatinine >= 0.047) [Discrimination Score: -0.047; Robustness + : -0.047; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 3.277 & HCO3 >= 0.604) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 10.296 | Hct <= 19.647) [Discrimination Score: 19.647; Robustness + : 19.647; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 129.096 -> WBC >= 0.273) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 7.923 | Hct <= 4.395) -> WBC >= 0.521) & Platelets >= 1.640) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.006 & Potassium <= 3.520) & Magnesium >= 0.080) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 3.548 & Potassium < 1.865) & Magnesium < 1.585) & Phosphate < 2.163) [Discrimination Score: 7139080120734172.000; Robustness + : 1.585; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.107 & Magnesium > 0.016) -> Calcium < 1.938) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 42.912) U[2,2] (SBP <= 130.058)) [Discrimination Score: 130.058; Robustness + : 130.058; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 25.959 & Creatinine >= 0.039) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 1.814 & HCO3 >= 0.165) [Discrimination Score: -5.408; Robustness + : -1.748; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.408 | Hct <= 12.539) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 269.285 -> WBC >= 0.120) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 6.473 | Hct <= 25.656) -> WBC >= 0.370) & Platelets >= 7.954) [Discrimination Score: -25.656; Robustness + : -25.656; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.928 & Potassium <= 0.510) & Magnesium >= 0.016) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 7.233 & Potassium < 4.613) & Magnesium < 0.873) & Phosphate < 3.119) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.054 & Magnesium > 0.024) -> Calcium < 7.873) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 8.782) U[0,1] (SBP <= 107.317)) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 4.771 & Creatinine >= 0.061) [Discrimination Score: 0.140; Robustness + : 0.133; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 4.990 & HCO3 >= 0.719) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 2.305 | Hct <= 5.930) [Discrimination Score: 5.930; Robustness + : 5.930; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 352.049 -> WBC >= 0.753) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 10.387 | Hct <= 18.148) -> WBC >= 0.761) & Platelets >= 14.626) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 8.164 & Potassium <= 1.135) & Magnesium >= 0.058) [Discrimination Score: -0.432; Robustness + : -0.111; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 7.807 & Potassium < 3.025) & Magnesium < 0.904) & Phosphate < 2.671) [Discrimination Score: 0.904; Robustness + : 0.904; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.125 & Magnesium > 0.100) -> Calcium < 2.990) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 57.664) U[0,1] (SBP <= 119.077)) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 17.240 & Creatinine >= 0.035) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 1.202 & HCO3 >= 0.653) [Discrimination Score: -1.202; Robustness + : -1.202; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.809 | Hct <= 26.819) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 336.981 -> WBC >= 0.421) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 6.966 | Hct <= 28.479) -> WBC >= 0.070) & Platelets >= 0.356) [Discrimination Score: -8016066646877537.000; Robustness + : -28.479; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 0.852 & Potassium <= 1.910) & Magnesium >= 0.062) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.850 & Potassium < 2.491) & Magnesium < 0.988) & Phosphate < 3.315) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.134 & Magnesium > 0.040) -> Calcium < 6.277) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 38.004) U[1,2] (SBP <= 134.244)) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 25.903 & Creatinine >= 0.003) [Discrimination Score: -7717442970742935.000; Robustness + : -0.003; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 3.109 & HCO3 >= 0.506) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 9.424 | Hct <= 18.400) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 110.943 -> WBC >= 0.228) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 0.680 | Hct <= 27.801) -> WBC >= 0.346) & Platelets >= 1.079) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 4.461 & Potassium <= 4.613) & Magnesium >= 0.076) [Discrimination Score: -5452393978174788.000; Robustness + : -0.076; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 5.382 & Potassium < 1.950) & Magnesium < 0.684) & Phosphate < 1.502) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.100 & Magnesium > 0.026) -> Calcium < 4.645) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 62.208) U[0,0] (SBP <= 109.487)) [Discrimination Score: 5.689; Robustness + : 97.707; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 14.118 & Creatinine >= 0.041) [Discrimination Score: 0.189; Robustness + : 0.525; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 2.176 & HCO3 >= 0.918) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 4.739 | Hct <= 13.564) [Discrimination Score: 13.564; Robustness + : 13.564; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 126.304 -> WBC >= 0.628) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.411 | Hct <= 21.825) -> WBC >= 0.315) & Platelets >= 1.038) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 7.380 & Potassium <= 4.057) & Magnesium >= 0.091) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 6.534 & Potassium < 1.329) & Magnesium < 0.355) & Phosphate < 1.074) [Discrimination Score: 0.355; Robustness + : 0.355; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.113 & Magnesium > 0.073) -> Calcium < 6.204) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 34.745) U[2,2] (SBP <= 104.670)) [Discrimination Score: 7365475206631948.000; Robustness + : 104.670; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 26.486 & Creatinine >= 0.077) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 0.173 & HCO3 >= 0.584) [Discrimination Score: -0.584; Robustness + : -0.584; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 8.652 | Hct <= 23.046) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 280.340 -> WBC >= 0.326) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 4.054 | Hct <= 27.240) -> WBC >= 0.825) & Platelets >= 2.916) [Discrimination Score: 9999999.000; Robustness + : 9999999.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.918 & Potassium <= 1.749) & Magnesium >= 0.092) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 8.535 & Potassium < 2.691) & Magnesium < 1.136) & Phosphate < 4.002) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.097 & Magnesium > 0.059) -> Calcium < 2.869) [Discrimination Score: -9999999.000; Robustness + : -9999999.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
