G[0,2](Chloride >= 8.888 & HCO3 >= 1.003) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 6.603 | Hct <= 6.798) [Discrimination Score: -6.798; Robustness + : 0.000; Robustness - : 6.798; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 234.096 -> WBC >= 0.530) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 2.767 | Hct <= 24.734) -> WBC >= 0.016) & Platelets >= 4.023) [Discrimination Score: 24.734; Robustness + : 0.000; Robustness - : -24.734; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 7.428 & Potassium <= 2.819) & Magnesium >= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.050 & Potassium < 1.149) & Magnesium < 0.773) & Phosphate < 3.176) [Discrimination Score: -0.773; Robustness + : 0.000; Robustness - : 0.773; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.360 & Magnesium > 0.181) -> Calcium < 5.928) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 51.105) U[0,2] (SBP <= 96.726)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 22.292 & Creatinine >= 0.047) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 6.174 & HCO3 >= 0.831) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.600 | Hct <= 8.097) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 73.989 -> WBC >= 0.654) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 3.344 | Hct <= 7.760) -> WBC >= 0.177) & Platelets >= 7.238) [Discrimination Score: 7.760; Robustness + : 0.000; Robustness - : -7.760; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 3.033 & Potassium <= 4.254) & Magnesium >= 0.013) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((Calcium < 6.657 & Potassium < 4.470) & Magnesium < 1.188) & Phosphate < 1.482) [Discrimination Score: -1.188; Robustness + : 0.000; Robustness - : 1.188; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.101 & Magnesium > 0.039) -> Calcium < 7.224) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 7.440) U[0,2] (SBP <= 129.048)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 4.931 & Creatinine >= 0.017) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 4.908 & HCO3 >= 0.646) [Discrimination Score: 4.908; Robustness + : 0.000; Robustness - : -4.908; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 4.585 | Hct <= 25.688) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 284.082 -> WBC >= 0.338) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 8.207 | Hct <= 27.108) -> WBC >= 0.025) & Platelets >= 25.428) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.342 & Potassium <= 2.102) & Magnesium >= 0.011) [Discrimination Score: 0.011; Robustness + : 0.000; Robustness - : -0.011; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 2.181 & Potassium < 4.228) & Magnesium < 1.427) & Phosphate < 0.767) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.426 & Magnesium > 0.024) -> Calcium < 1.152) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 51.681) U[0,2] (SBP <= 93.930)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 10.826 & Creatinine >= 0.037) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 7.706 & HCO3 >= 0.651) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 1.770 | Hct <= 7.289) [Discrimination Score: -7.289; Robustness + : 0.000; Robustness - : 7.289; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 294.445 -> WBC >= 0.242) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 1.058 | Hct <= 6.379) -> WBC >= 0.250) & Platelets >= 30.283) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.209 & Potassium <= 0.594) & Magnesium >= 0.048) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 2.189 & Potassium < 3.747) & Magnesium < 1.318) & Phosphate < 2.181) [Discrimination Score: 0.452; Robustness + : 0.000; Robustness - : -12.508; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.052 & Magnesium > 0.090) -> Calcium < 8.137) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 16.072) U[0,1] (SBP <= 122.883)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 4.643 & Creatinine >= 0.061) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](Chloride >= 6.890 & HCO3 >= 1.720) [Discrimination Score: 6.890; Robustness + : 0.000; Robustness - : -6.890; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 2.081 | Hct <= 12.516) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 57.419 -> WBC >= 0.038) [Discrimination Score: 57.419; Robustness + : 0.000; Robustness - : -57.419; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 8.647 | Hct <= 9.013) -> WBC >= 0.336) & Platelets >= 23.508) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.232 & Potassium <= 4.145) & Magnesium >= 0.130) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 2.356 & Potassium < 0.833) & Magnesium < 0.481) & Phosphate < 1.731) [Discrimination Score: 0.482; Robustness + : 0.000; Robustness - : -13.144; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.340 & Magnesium > 0.102) -> Calcium < 2.869) [Discrimination Score: 2.869; Robustness + : 0.000; Robustness - : -2.869; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 26.526) U[0,2] (SBP <= 117.050)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
