G[1,1](Chloride >= 10.843 & HCO3 >= 0.973) [Discrimination Score: -0.000; Robustness + : -10.843; Robustness - : -10.843; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 17.654 | Hct <= 37.032) [Discrimination Score: -0.000; Robustness + : 37.032; Robustness - : 37.032; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 144.097 -> WBC >= 1.174) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 11.788 | Hct <= 22.724) -> WBC >= 0.651) & Platelets >= 8.119) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 6.565 & Potassium <= 3.922) & Magnesium >= 0.146) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 3.757 & Potassium < 2.801) & Magnesium < 1.315) & Phosphate < 1.899) [Discrimination Score: -0.000; Robustness + : 1.315; Robustness - : 1.315; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.086 & Magnesium > 0.274) -> Calcium < 1.138) [Discrimination Score: -0.000; Robustness + : -1.138; Robustness - : -1.138; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 79.339) U[1,2] (SBP <= 200.437)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 38.409 & Creatinine >= 0.055) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 9.662 & HCO3 >= 1.936) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 10.733 | Hct <= 17.516) [Discrimination Score: -0.000; Robustness + : 17.516; Robustness - : 17.516; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 86.095 -> WBC >= 0.670) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 13.588 | Hct <= 41.812) -> WBC >= 0.223) & Platelets >= 10.102) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 6.910 & Potassium <= 4.269) & Magnesium >= 0.248) [Discrimination Score: -0.000; Robustness + : -0.248; Robustness - : -0.248; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 5.320 & Potassium < 3.419) & Magnesium < 1.291) & Phosphate < 2.075) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.080 & Magnesium > 0.004) -> Calcium < 4.985) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
