G[1,2](Chloride >= 10.477 & HCO3 >= 2.812) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 2.454 | Hct <= 22.568) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 134.810 -> WBC >= 1.688) [Discrimination Score: 134.810; Robustness + : 0.000; Robustness - : -134.810; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 9.873 | Hct <= 8.762) -> WBC >= 1.524) & Platelets >= 1.990) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 7.031 & Potassium <= 1.535) & Magnesium >= 0.098) [Discrimination Score: 0.098; Robustness + : 0.000; Robustness - : -0.098; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 7.465 & Potassium < 4.543) & Magnesium < 1.540) & Phosphate < 3.628) [Discrimination Score: -1.540; Robustness + : 0.000; Robustness - : 1.540; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.298 & Magnesium > 0.153) -> Calcium < 1.930) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 11.025) U[0,1] (SBP <= 123.752)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN <= 74.057 & Creatinine >= 0.042) [Discrimination Score: -0.576; Robustness + : 0.000; Robustness - : 18.482; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 6.654 & HCO3 >= 2.311) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Hgb <= 8.727 | Hct <= 31.031) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 111.518 -> WBC >= 1.394) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 8.631 | Hct <= 9.969) -> WBC >= 1.594) & Platelets >= 1.628) [Discrimination Score: 9.969; Robustness + : 0.000; Robustness - : -9.969; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 6.262 & Potassium <= 4.234) & Magnesium >= 0.197) [Discrimination Score: 0.197; Robustness + : 0.000; Robustness - : -0.197; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 7.582 & Potassium < 5.688) & Magnesium < 0.590) & Phosphate < 2.111) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((Phosphate >= 0.404 & Magnesium > 0.049) -> Calcium < 2.495) [Discrimination Score: 2.495; Robustness + : 0.000; Robustness - : -2.495; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 28.342) U[1,1] (SBP <= 125.874)) [Discrimination Score: -125.874; Robustness + : 0.000; Robustness - : 125.874; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 32.032 & Creatinine >= 0.112) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
