G[0,2](Chloride >= 4.456 & HCO3 >= 2.695) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](Hgb <= 10.880 | Hct <= 31.790) [Discrimination Score: -31.790; Robustness + : 0.000; Robustness - : 31.790; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Platelets <= 118.384 -> WBC >= 0.871) [Discrimination Score: 118.384; Robustness + : 0.000; Robustness - : -118.384; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 4.976 | Hct <= 6.719) -> WBC >= 0.867) & Platelets >= 20.151) [Discrimination Score: 20.151; Robustness + : 0.000; Robustness - : -20.151; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 0.000 & Potassium <= 3.239) & Magnesium >= 0.039) [Discrimination Score: 0.039; Robustness + : 0.000; Robustness - : -0.039; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 0.000 & Potassium < 4.452) & Magnesium < 0.699) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.000 & Magnesium > 0.235) -> Calcium < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 44.306) U[0,0] (SBP <= 110.753)) [Discrimination Score: -110.753; Robustness + : 0.000; Robustness - : 110.753; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 24.249 & Creatinine >= 0.086) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 11.311 & HCO3 >= 2.353) [Discrimination Score: 11.311; Robustness + : 0.000; Robustness - : -11.311; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 11.114 | Hct <= 19.131) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 227.443 -> WBC >= 1.875) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 11.360 | Hct <= 5.291) -> WBC >= 0.113) & Platelets >= 25.730) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 0.000 & Potassium <= 5.220) & Magnesium >= 0.004) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 0.000 & Potassium < 4.841) & Magnesium < 1.890) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.000 & Magnesium > 0.173) -> Calcium < 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 24.095) U[0,2] (SBP <= 100.412)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 12.058 & Creatinine >= 0.117) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 8.478 & HCO3 >= 1.488) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 12.238 | Hct <= 9.230) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 194.324 -> WBC >= 0.726) [Discrimination Score: 194.324; Robustness + : 0.000; Robustness - : -194.324; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 11.038 | Hct <= 36.640) -> WBC >= 1.384) & Platelets >= 14.340) [Discrimination Score: 36.640; Robustness + : 0.000; Robustness - : -36.640; Percent Class + : 1.000; Percent Class - : 0.000]
