G[0,0](Chloride >= 0.005 & HCO3 >= 0.183) [Discrimination Score: 1.791; Robustness + : 0.000; Robustness - : -0.139; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.228 | Hct <= 10.193) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 160.807 -> WBC >= 3.761) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 1.627 | Hct <= 12.726) -> WBC >= 11.313) & Platelets >= 15.223) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 0.985 & Potassium <= 3.731) & Magnesium >= 0.178) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.475 & Potassium < 2.306) & Magnesium < 1.075) & Phosphate < 1.084) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.102 & Magnesium > 0.089) -> Calcium < 4.983) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 60.798) U[2,2] (SBP <= 104.309)) [Discrimination Score: -104.309; Robustness + : 0.000; Robustness - : 104.309; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 3.090 & Creatinine >= 0.111) [Discrimination Score: 0.111; Robustness + : 0.000; Robustness - : -0.111; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Chloride >= 5.652 & HCO3 >= 0.803) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 1.815 | Hct <= 22.144) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 120.609 -> WBC >= 10.841) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 6.282 | Hct <= 20.803) -> WBC >= 6.728) & Platelets >= 0.339) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 5.668 & Potassium <= 1.517) & Magnesium >= 0.138) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 4.859 & Potassium < 4.692) & Magnesium < 0.754) & Phosphate < 3.291) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.233 & Magnesium > 0.369) -> Calcium < 3.164) [Discrimination Score: 3.164; Robustness + : 0.000; Robustness - : -3.164; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 12.603) U[0,0] (SBP <= 117.636)) [Discrimination Score: -15.182; Robustness + : 0.000; Robustness - : 113.326; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 8.562 & Creatinine >= 0.030) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 4.638 & HCO3 >= 0.485) [Discrimination Score: 4.638; Robustness + : 0.000; Robustness - : -4.638; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 8.022 | Hct <= 3.610) [Discrimination Score: -8.022; Robustness + : 0.000; Robustness - : 8.022; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 75.264 -> WBC >= 1.275) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 7.690 | Hct <= 21.958) -> WBC >= 17.339) & Platelets >= 10.223) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 5.583 & Potassium <= 3.038) & Magnesium >= 0.106) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.371 & Potassium < 4.938) & Magnesium < 1.943) & Phosphate < 3.245) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.682 & Magnesium > 0.297) -> Calcium < 7.498) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 56.413) U[0,2] (SBP <= 110.686)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 11.547 & Creatinine >= 0.080) [Discrimination Score: 0.080; Robustness + : 0.000; Robustness - : -0.080; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 0.171 & HCO3 >= 2.715) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
