G[1,2](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 12.006 | Hct <= 42.161) [Discrimination Score: -42.161; Robustness + : 0.000; Robustness - : 42.161; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 34.736 -> WBC >= 0.515) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 5.919 | Hct <= 17.813) -> WBC >= 1.674) & Platelets >= 7.202) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((Calcium <= 6.219 & Potassium <= 3.879) & Magnesium >= 0.015) [Discrimination Score: 0.015; Robustness + : 0.000; Robustness - : -0.015; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Calcium < 1.213 & Potassium < 1.933) & Magnesium < 1.235) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.000 & Magnesium > 0.376) -> Calcium < 1.744) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 32.900) U[0,2] (SBP <= 103.428)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN <= 13.035 & Creatinine >= 0.032) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](Chloride >= 0.000 & HCO3 >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Hgb <= 12.602 | Hct <= 38.080) [Discrimination Score: -38.080; Robustness + : 0.000; Robustness - : 38.080; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 72.487 -> WBC >= 1.706) [Discrimination Score: 72.487; Robustness + : 0.000; Robustness - : -72.487; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 3.650 | Hct <= 40.605) -> WBC >= 0.357) & Platelets >= 24.482) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 5.856 & Potassium <= 2.759) & Magnesium >= 0.094) [Discrimination Score: 0.094; Robustness + : 0.000; Robustness - : -0.094; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 1.281 & Potassium < 3.783) & Magnesium < 1.558) & Phosphate < 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
