G[2,2](Chloride >= 3.080 & HCO3 >= 0.537) [Discrimination Score: -3.000; Robustness + : -3.080; Robustness - : -3.080; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 6.786 | Hct <= 31.629) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 125.931 -> WBC >= 0.475) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((Hgb <= 6.491 | Hct <= 25.035) -> WBC >= 0.213) & Platelets >= 7.673) [Discrimination Score: 0.000; Robustness + : -25.035; Robustness - : -25.035; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.050 & Potassium <= 5.302) & Magnesium >= 0.068) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.666 & Potassium < 2.802) & Magnesium < 2.015) & Phosphate < 2.703) [Discrimination Score: -0.310; Robustness + : 1.900; Robustness - : 2.015; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.060 & Magnesium > 0.139) -> Calcium < 2.823) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 41.553) U[0,0] (SBP <= 128.604)) [Discrimination Score: -0.260; Robustness + : 110.487; Robustness - : 119.451; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 0.798 & Creatinine >= 0.021) [Discrimination Score: -5.000; Robustness + : -0.021; Robustness - : -0.021; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 3.232 & HCO3 >= 0.185) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 2.301 | Hct <= 13.773) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 42.973 -> WBC >= 0.221) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 10.871 | Hct <= 9.418) -> WBC >= 0.272) & Platelets >= 3.286) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 0.818 & Potassium <= 2.908) & Magnesium >= 0.031) [Discrimination Score: 0.000; Robustness + : -0.031; Robustness - : -0.031; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 4.409 & Potassium < 3.859) & Magnesium < 2.303) & Phosphate < 2.323) [Discrimination Score: -1.500; Robustness + : 2.303; Robustness - : 2.303; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.127 & Magnesium > 0.141) -> Calcium < 0.494) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 49.455) U[0,1] (SBP <= 116.927)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 6.657 & Creatinine >= 0.022) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 4.507 & HCO3 >= 0.361) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.404 | Hct <= 12.463) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
