G[1,1](Chloride >= 10.648 & HCO3 >= 0.591) [Discrimination Score: -3.000; Robustness + : -10.648; Robustness - : -10.648; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 0.953 | Hct <= 9.094) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 54.000 -> WBC >= 0.218) [Discrimination Score: -0.000; Robustness + : -54.000; Robustness - : -54.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 3.844 | Hct <= 9.572) -> WBC >= 0.167) & Platelets >= 6.567) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 8.761 & Potassium <= 1.564) & Magnesium >= 0.056) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 1.184 & Potassium < 2.771) & Magnesium < 1.800) & Phosphate < 1.479) [Discrimination Score: 0.000; Robustness + : 1.184; Robustness - : 1.184; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Phosphate >= 0.274 & Magnesium > 0.073) -> Calcium < 9.774) [Discrimination Score: -0.000; Robustness + : -9.774; Robustness - : -9.774; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 1.275) U[1,2] (SBP <= 111.029)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 4.159 & Creatinine >= 0.169) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 1.043 & HCO3 >= 1.637) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.195 | Hct <= 18.910) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 43.300 -> WBC >= 0.134) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Hgb <= 8.529 | Hct <= 25.351) -> WBC >= 0.193) & Platelets >= 4.089) [Discrimination Score: -0.200; Robustness + : -25.634; Robustness - : -25.351; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 2.174 & Potassium <= 0.685) & Magnesium >= 0.048) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Calcium < 10.238 & Potassium < 1.236) & Magnesium < 1.617) & Phosphate < 1.693) [Discrimination Score: -4.000; Robustness + : 1.236; Robustness - : 1.236; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.201 & Magnesium > 0.017) -> Calcium < 5.395) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 6.550) U[1,1] (SBP <= 104.310)) [Discrimination Score: -1.000; Robustness + : 104.310; Robustness - : 104.310; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 13.603 & Creatinine >= 0.183) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](Chloride >= 5.175 & HCO3 >= 1.740) [Discrimination Score: -0.132; Robustness + : -5.306; Robustness - : -5.175; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 6.007 | Hct <= 25.647) [Discrimination Score: 5.000; Robustness + : 25.647; Robustness - : 25.647; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](Platelets <= 227.348 -> WBC >= 0.072) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 7.036 | Hct <= 6.132) -> WBC >= 0.124) & Platelets >= 4.492) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((Calcium <= 7.735 & Potassium <= 3.462) & Magnesium >= 0.140) [Discrimination Score: 0.000; Robustness + : -0.140; Robustness - : -0.140; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 6.614 & Potassium < 1.447) & Magnesium < 1.006) & Phosphate < 0.406) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Phosphate >= 0.241 & Magnesium > 0.071) -> Calcium < 8.666) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 72.072) U[1,2] (SBP <= 121.905)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN <= 5.752 & Creatinine >= 0.156) [Discrimination Score: -0.000; Robustness + : -0.156; Robustness - : -0.156; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 11.570 & HCO3 >= 1.036) [Discrimination Score: 0.000; Robustness + : -11.570; Robustness - : -11.570; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 0.527 | Hct <= 0.932) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](Platelets <= 145.336 -> WBC >= 0.026) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((Hgb <= 2.291 | Hct <= 19.528) -> WBC >= 0.168) & Platelets >= 1.143) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 7.761 & Potassium <= 2.507) & Magnesium >= 0.136) [Discrimination Score: -0.000; Robustness + : -0.136; Robustness - : -0.136; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Calcium < 4.969 & Potassium < 2.961) & Magnesium < 0.658) & Phosphate < 0.452) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.121 & Magnesium > 0.107) -> Calcium < 7.490) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 12.030) U[1,1] (SBP <= 109.732)) [Discrimination Score: 4.000; Robustness + : 109.732; Robustness - : 109.732; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BUN <= 20.582 & Creatinine >= 0.018) [Discrimination Score: -3.000; Robustness + : -0.018; Robustness - : -0.018; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](Chloride >= 10.168 & HCO3 >= 0.490) [Discrimination Score: 2.000; Robustness + : -10.168; Robustness - : -10.168; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](Hgb <= 6.098 | Hct <= 10.350) [Discrimination Score: 0.000; Robustness + : 10.350; Robustness - : 10.350; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 97.177 -> WBC >= 0.125) [Discrimination Score: 0.000; Robustness + : -97.177; Robustness - : -97.177; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 0.331 | Hct <= 13.633) -> WBC >= 0.137) & Platelets >= 4.145) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Calcium <= 4.928 & Potassium <= 1.169) & Magnesium >= 0.097) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 9.374 & Potassium < 1.407) & Magnesium < 1.592) & Phosphate < 3.125) [Discrimination Score: -0.402; Robustness + : 0.968; Robustness - : 1.407; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Phosphate >= 0.214 & Magnesium > 0.123) -> Calcium < 7.834) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 14.895) U[1,1] (SBP <= 112.220)) [Discrimination Score: 0.000; Robustness + : 112.220; Robustness - : 112.220; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 25.583 & Creatinine >= 0.020) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 8.181 & HCO3 >= 0.214) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 5.039 | Hct <= 9.742) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Platelets <= 139.232 -> WBC >= 0.127) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Hgb <= 4.612 | Hct <= 6.970) -> WBC >= 0.134) & Platelets >= 3.107) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Calcium <= 8.749 & Potassium <= 2.270) & Magnesium >= 0.015) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((Calcium < 4.328 & Potassium < 3.313) & Magnesium < 0.801) & Phosphate < 1.720) [Discrimination Score: -0.403; Robustness + : 0.637; Robustness - : 0.801; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.217 & Magnesium > 0.094) -> Calcium < 2.457) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 40.557) U[1,1] (SBP <= 128.987)) [Discrimination Score: -0.000; Robustness + : 128.987; Robustness - : 128.987; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 14.482 & Creatinine >= 0.047) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
