G[0,0](Chloride >= 5.569 & HCO3 >= 0.191) [Discrimination Score: -0.205; Robustness + : -5.032; Robustness - : -4.225; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Hgb <= 8.690 | Hct <= 29.140) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Platelets <= 184.412 -> WBC >= 0.254) [Discrimination Score: 2.000; Robustness + : -184.412; Robustness - : -184.412; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Hgb <= 1.723 | Hct <= 27.051) -> WBC >= 0.296) & Platelets >= 8.576) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Calcium <= 6.144 & Potassium <= 4.818) & Magnesium >= 0.100) [Discrimination Score: 2.000; Robustness + : -0.100; Robustness - : -0.100; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 3.029 & Potassium < 3.511) & Magnesium < 1.813) & Phosphate < 0.676) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Phosphate >= 0.136 & Magnesium > 0.102) -> Calcium < 3.639) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 12.495) U[1,2] (SBP <= 174.564)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BUN <= 19.225 & Creatinine >= 0.258) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](Chloride >= 1.944 & HCO3 >= 0.354) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Hgb <= 9.757 | Hct <= 7.747) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](Platelets <= 26.581 -> WBC >= 0.266) [Discrimination Score: 0.000; Robustness + : -26.581; Robustness - : -26.581; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((Hgb <= 4.801 | Hct <= 27.829) -> WBC >= 0.659) & Platelets >= 5.570) [Discrimination Score: 4.000; Robustness + : -27.829; Robustness - : -27.829; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Calcium <= 6.528 & Potassium <= 2.189) & Magnesium >= 0.043) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Calcium < 1.181 & Potassium < 4.609) & Magnesium < 1.437) & Phosphate < 1.586) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Phosphate >= 0.314 & Magnesium > 0.015) -> Calcium < 5.022) [Discrimination Score: -2.000; Robustness + : -5.022; Robustness - : -5.022; Percent Class + : 0.000; Percent Class - : 1.000]
((MAP >= 28.521) U[1,1] (SBP <= 152.782)) [Discrimination Score: -0.000; Robustness + : 152.782; Robustness - : 152.782; Percent Class + : 0.000; Percent Class - : 1.000]
